NO_OF_SAMPLES	1561
FREQUENCY	100
TIME_STAMP	2019-10-11, 16:28:43	103157.88783225
FIRST_SAMPLE	632
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-89.748001
FORCE_PLATE_CORNER_POSX_POSY_Y	574.848022
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-93.639297
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.820999
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-595.119995
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.332001
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-592.184021
FORCE_PLATE_CORNER_POSX_NEGY_Y	578.882996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
736	7.35000	1.955673	-11.647095	282.584225	49.732090	20.555929	0.857318	-73.176144	177.105513	0.000000	
737	7.36000	1.024059	-12.563341	283.144010	49.811491	21.477894	1.127208	-76.154309	177.166118	0.000000	
738	7.37000	1.252214	-13.267150	285.629416	50.134040	21.860523	1.189297	-76.865021	176.848977	0.000000	
739	7.38000	2.638115	-13.600733	288.100813	50.508804	21.802276	0.984439	-76.200161	176.674967	0.000000	
740	7.39000	4.023598	-14.068384	291.270244	51.093444	21.646193	0.728677	-75.029975	176.818831	0.000000	
741	7.40000	5.815949	-14.509305	295.686713	51.895337	21.754899	0.370540	-74.525413	176.941994	0.000000	
742	7.41000	6.153239	-14.775276	299.510097	52.481665	22.465671	0.257329	-75.994859	176.669807	0.000000	
743	7.42000	4.332612	-14.893617	300.337750	52.661468	23.477385	0.537802	-78.908241	176.796082	0.000000	
744	7.43000	1.808771	-15.014537	301.609099	52.830355	24.550954	0.961371	-81.795879	176.624729	0.000000	
745	7.44000	0.420112	-15.130110	303.227151	53.121021	25.428436	1.172335	-84.068035	176.653313	0.000000	
746	7.45000	-0.333267	-15.239469	306.426590	53.723672	26.137477	1.216743	-85.405907	176.784220	0.000000	
747	7.46000	-0.746081	-14.941630	307.510527	53.937280	26.771826	1.225305	-87.113729	176.814406	0.000000	
748	7.47000	-0.612041	-14.509653	306.103033	53.712081	26.806845	1.102030	-87.645775	176.836976	0.000000	
749	7.48000	-0.045909	-13.758585	304.074539	53.335053	26.642291	0.928543	-87.763899	176.680150	0.000000	
750	7.49000	1.680526	-13.231012	302.202176	53.018135	25.946366	0.570389	-86.235897	176.658677	0.000000	
751	7.50000	4.246088	-12.630718	300.507588	52.838478	25.280135	0.077763	-84.851052	176.979044	0.000000	
752	7.51000	5.519102	-12.402668	299.000528	52.445323	24.863251	-0.156359	-84.056623	176.528019	0.000000	
753	7.52000	4.521630	-12.660707	296.960576	52.125892	24.723525	0.029337	-84.026056	176.704128	0.000000	
754	7.53000	4.114688	-12.779386	296.346227	51.888084	24.748013	0.167947	-84.226792	176.285408	0.000000	
755	7.54000	3.978710	-12.735784	295.732350	51.786537	24.837412	0.246301	-84.684936	176.303135	0.000000	
756	7.55000	3.319084	-12.259975	295.210203	51.684876	24.989192	0.362275	-85.257845	176.206125	0.000000	
757	7.56000	3.318296	-11.758706	295.212601	51.578392	24.906907	0.298698	-84.978311	175.775025	0.000000	
758	7.57000	4.202062	-11.046707	294.582703	51.674373	24.583485	0.096413	-84.183640	176.379730	0.000000	
759	7.58000	5.790286	-10.403309	293.511195	51.511356	24.069556	-0.312572	-82.959212	176.381238	0.000000	
760	7.59000	6.971636	-10.011998	292.516069	51.375566	23.346924	-0.620005	-80.934541	176.464634	0.000000	
761	7.60000	8.245983	-10.053938	292.137234	51.292888	22.606575	-0.849981	-78.682214	176.417014	0.000000	
762	7.61000	8.906289	-10.164071	292.552543	51.372551	21.956945	-1.038391	-76.441843	176.453370	0.000000	
763	7.62000	7.637169	-10.547957	296.588865	52.026920	21.588272	-0.849921	-73.986772	176.303270	0.000000	
764	7.63000	6.706659	-10.587385	300.636518	52.815285	21.510634	-0.662316	-72.608743	176.549715	0.000000	
765	7.64000	5.412171	-10.786745	305.666629	53.700734	21.731668	-0.419951	-71.967504	176.558452	0.000000	
766	7.65000	2.981246	-10.804247	311.229240	54.906826	22.260468	0.121266	-72.065791	177.270366	0.000000	
767	7.66000	1.026640	-10.597926	315.575295	55.579229	22.931050	0.502322	-72.948805	176.925499	0.000000	
768	7.67000	-0.496406	-10.554863	316.917331	55.834607	23.527258	0.810428	-74.326623	176.974211	0.000000	
769	7.68000	-1.540948	-10.718472	317.281478	55.829653	23.860080	1.022326	-75.156763	176.775785	0.000000	
770	7.69000	-1.539637	-10.951801	315.523081	55.437411	23.956725	1.087183	-75.881227	176.550951	0.000000	
771	7.70000	-2.035693	-11.414779	313.656942	55.028948	23.654249	1.221966	-75.303199	176.362375	0.000000	
772	7.71000	-1.893694	-11.920214	313.373149	54.714867	23.054697	1.277942	-73.476442	175.585843	0.000000	
773	7.72000	-0.344010	-12.558254	312.555728	54.359342	22.285626	1.066140	-71.408986	174.991944	0.000000	
774	7.73000	0.842883	-13.580704	313.584124	54.410914	21.509838	0.931631	-68.855086	174.713111	0.000000	
775	7.74000	1.506320	-14.557870	314.436403	54.586976	20.887935	0.893788	-66.776726	174.924185	0.000000	
776	7.75000	2.737055	-15.079203	315.302394	54.564870	20.346795	0.763997	-65.036017	174.439254	0.000000	
777	7.76000	2.286184	-15.899675	317.768413	54.799628	20.275166	0.882770	-64.249453	173.924833	0.000000	
778	7.77000	1.130340	-16.587359	318.560336	54.903712	20.391426	1.154157	-64.307703	173.905485	0.000000	
779	7.78000	0.473543	-17.051509	317.428375	54.481557	20.694763	1.329587	-65.408052	173.257096	0.000000	
780	7.79000	-1.275033	-17.310593	316.909758	54.285120	21.052262	1.602424	-66.418826	172.954893	0.000000	
781	7.80000	-2.636030	-17.361407	317.887929	54.253920	21.221220	1.883882	-66.572533	172.329320	0.000000	
782	7.81000	-2.863023	-17.205553	316.121051	53.990337	21.173680	1.935500	-66.764223	172.441806	0.000000	
783	7.82000	-3.316361	-17.002134	315.668626	53.928145	20.918983	2.005592	-65.994516	172.466568	0.000000	
784	7.83000	-3.065064	-16.842397	315.121473	53.814905	20.429947	1.932879	-64.589330	172.387054	0.000000	
785	7.84000	-1.768116	-16.929250	315.096557	53.786600	19.717189	1.693490	-62.499568	172.322095	0.000000	
786	7.85000	-1.263122	-17.468580	318.406581	54.311969	18.717249	1.628264	-58.775396	172.243685	0.000000	
787	7.86000	-0.098971	-18.005789	322.153404	54.796030	17.482940	1.397315	-54.408913	171.804201	0.000000	
788	7.87000	2.040169	-18.541555	323.873479	55.170526	16.376448	1.050552	-50.972580	172.112283	0.000000	
789	7.88000	2.088979	-19.058046	327.186938	55.794227	15.566690	0.990088	-47.989067	172.333987	0.000000	
790	7.89000	1.930905	-19.074374	330.973519	56.367950	15.389353	1.002865	-46.886580	172.091411	0.000000	
791	7.90000	0.385958	-19.260502	331.151303	56.490068	15.641001	1.242831	-47.431926	172.390316	0.000000	
792	7.91000	-2.494443	-19.841862	332.479787	56.400686	15.861123	1.787530	-47.553213	171.501449	0.000000	
793	7.92000	-3.401546	-20.010736	329.389282	55.907131	15.892187	1.996306	-47.980411	171.638238	0.000000	
794	7.93000	-2.377392	-20.472468	325.320897	55.166106	15.563173	1.827050	-47.695047	171.571510	0.000000	
795	7.94000	-1.009474	-21.250177	323.806578	54.653783	15.009832	1.670527	-46.380098	170.891856	0.000000	
796	7.95000	0.495526	-22.141411	320.591358	54.143294	14.058797	1.514431	-44.067877	171.131913	0.000000	
797	7.96000	2.660344	-22.758368	316.836801	53.465054	12.718484	1.243825	-40.635489	171.104895	0.000000	
798	7.97000	5.393489	-23.730070	317.219784	53.479786	11.185108	0.837700	-36.102751	171.068495	0.000000	
799	7.98000	7.853667	-24.679836	316.891939	53.484981	9.624155	0.464196	-31.529433	171.384176	0.000000	
800	7.99000	11.084122	-25.715501	318.344717	53.735115	8.374080	-0.076657	-27.871589	171.517370	0.000000	
801	8.00000	13.403115	-25.975363	321.229914	54.261959	7.630818	-0.438124	-25.602022	171.644771	0.000000	
802	8.01000	12.677284	-25.855087	324.118870	54.988391	7.317843	-0.263904	-24.318613	172.336055	0.000000	
803	8.02000	10.997418	-25.264490	325.343433	55.205271	7.135087	0.032181	-23.456213	172.278184	0.000000	
804	8.03000	9.158704	-25.037490	326.287079	55.559173	6.754303	0.305307	-21.992922	172.834706	0.000000	
805	8.04000	8.274688	-24.443045	326.686554	55.810385	5.876699	0.399371	-19.169934	173.317746	0.000000	
806	8.05000	8.959406	-24.183137	326.695031	56.215858	4.152753	0.170768	-13.977637	174.522058	0.000000	
807	8.06000	9.941330	-24.705141	332.926839	57.871412	1.714684	-0.207599	-6.515500	176.281257	0.000000	
808	8.07000	11.697258	-25.519301	340.830747	59.710854	-0.910874	-0.674638	1.126224	177.674269	0.000000	
809	8.08000	14.109788	-26.161096	342.666495	60.531607	-3.180345	-1.250571	7.456404	179.190696	0.000000	
810	8.09000	15.910566	-26.961815	347.067817	61.631114	-5.304462	-1.656961	13.269358	180.172901	0.000000	
811	8.10000	16.688016	-27.516832	350.158101	62.615676	-7.015064	-1.823412	17.945958	181.454015	0.000000	
812	8.11000	17.283902	-28.055965	351.591453	63.089444	-8.422103	-1.943008	21.805255	182.121768	0.000000	
813	8.12000	18.332527	-28.257831	350.309282	63.052931	-9.497252	-2.098921	24.833189	182.709572	0.000000	
814	8.13000	18.971731	-28.120007	349.665565	62.949706	-10.202938	-2.139754	26.823115	182.735740	0.000000	
815	8.14000	18.063756	-27.729386	351.054117	63.404657	-10.572430	-1.973549	27.873985	183.261505	0.000000	
816	8.15000	16.133970	-27.502758	353.165003	63.809471	-10.555125	-1.618442	27.879399	183.282986	0.000000	
817	8.16000	14.862108	-27.077127	351.497290	63.541107	-10.306238	-1.313245	27.451281	183.342572	0.000000	
818	8.17000	13.520828	-26.442496	351.506808	63.564263	-10.037249	-1.059024	26.840267	183.330139	0.000000	
819	8.18000	12.407141	-26.122183	353.810715	63.986144	-9.710765	-0.806372	25.869576	183.288334	0.000000	
820	8.19000	10.771524	-25.737333	355.055747	64.233957	-9.359373	-0.437857	24.975744	183.297591	0.000000	
821	8.20000	8.955876	-25.989463	358.148233	64.673057	-9.106344	-0.083713	24.258176	182.964677	0.000000	
822	8.21000	8.026363	-26.471533	359.215963	64.749401	-8.818070	0.159775	23.488205	182.686207	0.000000	
823	8.22000	7.617857	-26.480312	356.946049	64.199162	-8.343385	0.330717	22.355173	182.310989	0.000000	
824	8.23000	6.733438	-26.786212	355.110794	63.738850	-7.932194	0.584563	21.414723	181.994820	0.000000	
825	8.24000	5.803410	-27.405233	355.914191	63.796904	-7.598635	0.791239	20.534980	181.816499	0.000000	
826	8.25000	5.780804	-27.707809	353.902832	63.357057	-7.212715	0.851207	19.564677	181.644880	0.000000	
827	8.26000	6.166948	-27.282558	351.286162	62.627961	-6.801453	0.897950	18.496171	180.877415	0.000000	
828	8.27000	6.213108	-27.150673	350.427407	62.287801	-6.406118	1.035843	17.408370	180.336054	0.000000	
829	8.28000	6.213566	-27.198353	349.998219	62.193317	-6.135575	1.154976	16.656866	180.293455	0.000000	
830	8.29000	6.576979	-27.105902	350.805956	62.254927	-5.899515	1.186170	15.903181	180.041961	0.000000	
831	8.30000	6.281447	-26.650538	351.257982	62.306715	-5.691946	1.333313	15.325761	179.904333	0.000000	
832	8.31000	5.487719	-26.519382	351.186027	62.111398	-5.387546	1.582242	14.553949	179.369975	0.000000	
833	8.32000	4.919714	-26.255517	347.939936	61.489182	-5.013164	1.767715	13.681457	179.229527	0.000000	
834	8.33000	4.146560	-25.900365	345.049729	60.903243	-4.575491	1.944160	12.619904	178.995538	0.000000	
835	8.34000	3.124521	-25.747954	343.830863	60.625180	-4.181389	2.198132	11.639701	178.805327	0.000000	
836	8.35000	2.034690	-25.778116	342.786110	60.347580	-3.832557	2.433755	10.787129	178.545739	0.000000	
837	8.36000	1.625933	-25.757184	343.062370	60.352965	-3.552937	2.576160	10.011642	178.414727	0.000000	
838	8.37000	1.603818	-25.937941	345.015277	60.559358	-3.316466	2.644009	9.271320	178.021167	0.000000	
839	8.38000	1.354489	-26.071534	347.492200	60.964866	-3.115188	2.771472	8.654060	177.930822	0.000000	
840	8.39000	1.243112	-26.474266	352.076010	61.743592	-3.119243	2.920890	8.563771	177.865268	0.000000	
841	8.40000	0.811895	-26.243072	354.726111	62.141798	-3.054159	3.044449	8.364550	177.628393	0.000000	
842	8.41000	0.471926	-26.220140	355.075562	62.285177	-3.053912	3.182286	8.394358	177.854203	0.000000	
843	8.42000	0.222528	-26.060777	355.609925	62.373663	-2.936380	3.315439	8.079490	177.816737	0.000000	
844	8.43000	0.178335	-25.932674	352.445815	61.708322	-2.778627	3.436244	7.710892	177.515572	0.000000	
845	8.44000	0.020095	-25.918594	349.549030	61.060945	-2.548427	3.529429	7.135880	177.137640	0.000000	
846	8.45000	-0.137544	-25.903321	347.713826	60.540032	-2.281316	3.668120	6.424566	176.575615	0.000000	
847	8.46000	0.135429	-25.748224	345.697255	60.147138	-2.075793	3.741942	5.836343	176.454154	0.000000	
