NO_OF_SAMPLES	442
FREQUENCY	100
TIME_STAMP	2019-10-11, 16:14:55	102329.79542777
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-89.748001
FORCE_PLATE_CORNER_POSX_POSY_Y	574.848022
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-93.639297
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.820999
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-595.119995
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.332001
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-592.184021
FORCE_PLATE_CORNER_POSX_NEGY_Y	578.882996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
122	1.21000	0.056293	-0.053691	1.636397	0.276208	0.115160	-0.007828	0.000000	0.000000	0.000000	
123	1.22000	0.102008	-0.053482	1.989967	0.276773	0.088054	-0.021651	0.000000	0.000000	0.000000	
124	1.23000	-0.103197	0.060142	1.903445	0.276558	0.142048	-0.021364	0.000000	0.000000	0.000000	
125	1.24000	0.078835	-0.007760	1.724314	0.285748	0.097184	-0.026184	0.000000	0.000000	0.000000	
126	1.25000	0.033695	0.106369	2.165826	0.295498	0.051828	-0.021449	0.000000	0.000000	0.000000	
127	1.26000	0.055788	-0.075513	2.079188	0.348888	0.160990	-0.035619	0.000000	0.000000	0.000000	
128	1.27000	-0.012063	-0.007637	1.721670	0.313156	0.061062	-0.021476	0.000000	0.000000	0.000000	
129	1.28000	0.215710	0.061175	2.611333	0.295453	0.097308	-0.035591	0.000000	0.000000	0.000000	
130	1.29000	0.101862	-0.008145	1.904020	0.258217	0.133135	-0.012459	0.000000	0.000000	0.000000	
131	1.30000	0.078661	-0.007641	1.457371	0.294791	0.079199	-0.026153	0.000000	0.000000	0.000000	
132	1.31000	-0.012313	0.106082	1.725373	0.285683	0.115099	-0.016828	0.000000	0.000000	0.000000	
133	1.32000	0.032954	-0.098520	1.456885	0.339685	0.115720	-0.026292	0.000000	0.000000	0.000000	
134	1.33000	0.078782	-0.007797	1.636062	0.285569	0.106236	-0.021599	0.000000	0.000000	0.000000	
135	1.34000	0.033232	-0.053427	1.457713	0.294549	0.097237	-0.021560	0.000000	0.000000	0.000000	
136	1.35000	0.146712	0.061701	1.989514	0.358262	0.115889	-0.026413	0.000000	0.000000	0.000000	
137	1.36000	0.079239	-0.030938	1.992193	0.267236	0.133156	-0.007881	0.000000	0.000000	0.000000	
138	1.37000	0.056440	-0.030876	2.258366	0.267570	0.142180	-0.026243	0.000000	0.000000	0.000000	
139	1.38000	0.078903	-0.099010	1.901305	0.276973	0.097172	-0.049192	0.000000	0.000000	0.000000	
140	1.39000	0.032980	-0.030652	1.548227	0.285490	0.133379	-0.035351	0.000000	0.000000	0.000000	
141	1.40000	0.055429	0.061134	1.457983	0.321979	0.106535	-0.035342	0.000000	0.000000	0.000000	
142	1.41000	-0.012348	0.083407	1.990218	0.277440	0.087940	-0.053528	0.000000	0.000000	0.000000	
143	1.42000	0.124006	-0.052458	1.454172	0.349431	0.043531	-0.035479	0.000000	0.000000	0.000000	
144	1.43000	-0.011717	-0.054003	1.724161	0.258439	0.087771	-0.012263	0.000000	0.000000	0.000000	
145	1.44000	0.055801	-0.052657	1.899240	0.340494	0.088579	-0.049239	0.000000	0.000000	0.000000	
146	1.45000	0.056276	-0.030872	1.992967	0.276158	0.160357	-0.012494	0.000000	0.000000	0.000000	
147	1.46000	0.101895	0.038669	2.519296	0.340961	0.061331	-0.035486	0.000000	0.000000	0.000000	
148	1.47000	-0.012235	-0.007482	2.078207	0.322185	0.115412	-0.035366	0.000000	0.000000	0.000000	
149	1.48000	0.056300	-0.007921	1.989891	0.268114	0.078904	-0.039885	0.000000	0.000000	0.000000	
150	1.49000	0.079484	-0.007903	2.524011	0.285601	0.142257	-0.007959	0.000000	0.000000	0.000000	
151	1.50000	0.033528	0.106067	1.901067	0.268183	0.060717	-0.025975	0.000000	0.000000	0.000000	
152	1.51000	0.056094	-0.007486	1.900715	0.313017	0.097339	-0.026221	0.000000	0.000000	0.000000	
153	1.52000	0.079053	-0.098464	1.720740	0.340033	0.061406	-0.012535	0.000000	0.000000	0.000000	
