NO_OF_FRAMES	1561
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2019-10-11, 16:28:43	103157.88783225
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
1492	14.91000	-51.774	106.674	1630.470	160.419	205.424	1363.795	231.421	211.395	1004.106	175.107	153.471	751.602	-198.535	238.213	1348.513	-273.133	232.379	997.028	-228.766	170.513	732.971	170.487	419.112	885.532	160.123	329.178	485.532	159.094	387.016	74.966	111.193	442.354	33.138	189.546	286.441	29.001	112.619	186.828	31.432	-197.705	412.162	907.328	-196.058	306.917	490.316	-182.624	410.649	73.286	-132.017	459.324	35.751	-219.198	307.085	33.485	-146.360	201.518	31.082
1493	14.92000	-51.696	100.687	1626.229	160.447	201.658	1360.298	231.526	209.102	1000.431	174.981	152.490	748.058	-198.223	235.079	1345.583	-272.651	231.077	994.726	-228.625	169.862	729.451	170.572	419.826	885.096	160.465	328.852	485.327	159.107	387.044	74.971	111.430	442.427	33.204	189.836	286.393	28.661	112.027	186.583	31.461	-197.613	413.695	906.310	-196.487	306.736	490.113	-182.617	410.544	73.354	-131.883	459.263	35.707	-219.111	307.150	33.336	-146.510	201.565	31.078
1494	14.93000	-51.609	94.942	1621.560	160.397	197.894	1356.919	231.333	206.931	996.892	174.641	151.604	744.643	-197.784	231.770	1342.663	-272.708	229.771	991.410	-228.835	169.945	726.999	170.937	420.852	884.768	160.959	328.592	485.459	159.340	387.071	74.832	111.643	442.403	33.252	190.093	286.146	28.527	112.227	186.785	31.053	-197.570	415.367	905.499	-196.889	306.613	489.960	-182.643	410.408	72.981	-131.905	459.308	35.602	-219.065	306.982	33.427	-146.481	201.586	31.254
1495	14.94000	-51.135	89.270	1616.620	160.380	194.046	1353.234	231.066	205.118	993.270	174.136	150.946	741.107	-197.624	228.788	1339.704	-272.544	228.472	988.167	-229.547	169.484	722.891	171.151	421.690	884.437	161.545	328.235	485.270	159.643	387.095	74.782	111.737	442.482	33.363	190.151	285.941	28.364	112.550	186.634	30.655	-197.817	417.264	904.870	-197.254	306.454	489.840	-182.777	410.372	73.079	-132.091	459.213	35.937	-219.087	307.029	33.181	-146.365	201.583	31.205
1496	14.95000	-51.027	83.435	1612.372	160.438	190.339	1349.611	231.296	203.030	990.121	174.667	150.351	736.810	-197.046	225.500	1336.728	-272.664	226.722	985.460	-229.417	169.783	719.846	171.108	422.621	883.847	162.130	327.981	485.171	159.853	387.165	74.750	111.910	442.558	33.593	190.315	285.735	28.227	112.611	186.299	31.127	-197.740	418.848	904.290	-197.471	306.317	489.727	-182.744	410.448	73.044	-131.978	459.119	35.762	-219.012	306.902	33.146	-146.467	201.390	31.203
1497	14.96000	-50.926	77.824	1607.529	160.630	186.515	1345.847	231.339	201.145	986.221	174.052	149.563	733.030	-196.463	222.300	1333.293	-272.900	225.426	982.908	-229.199	169.363	716.910	171.198	423.588	883.227	162.732	327.633	485.208	160.016	387.202	74.806	111.994	442.588	33.722	190.496	285.591	28.023	112.702	186.305	31.045	-197.604	420.441	903.633	-197.675	306.292	489.697	-182.713	410.351	72.783	-132.062	459.176	35.848	-218.873	306.916	33.129	-146.520	201.536	31.156
1498	14.97000	-50.637	72.169	1602.891	160.590	182.997	1342.026	230.953	199.609	982.596	173.252	149.038	729.307	-196.043	219.153	1330.315	-272.842	223.924	980.191	-229.667	169.444	713.670	171.467	424.486	882.679	163.140	327.198	485.001	159.843	387.287	74.729	112.261	442.546	33.963	190.578	285.523	27.876	112.809	186.326	31.160	-197.814	422.161	903.237	-197.877	306.214	489.514	-182.771	410.264	72.928	-131.776	459.144	35.921	-218.876	307.086	33.186	-146.315	201.557	31.248
1499	14.98000	-50.648	66.695	1598.374	160.723	178.973	1338.087	230.954	197.984	978.553	173.497	148.649	725.365	-195.538	215.963	1326.800	-272.942	222.209	977.256	-230.013	169.613	710.256	171.605	425.433	881.895	163.553	326.737	485.009	159.971	387.118	74.851	112.531	442.396	34.208	190.689	285.276	27.903	113.082	186.190	30.706	-197.725	423.599	902.616	-198.089	306.263	489.376	-182.799	410.461	72.874	-131.875	459.277	35.645	-218.946	306.966	33.304	-146.228	201.561	31.224
1500	14.99000	-50.456	61.213	1593.682	160.593	175.622	1334.199	230.732	196.131	975.027	173.020	148.429	721.262	-195.111	212.819	1323.668	-272.959	221.167	973.229	-230.324	169.490	706.077	172.005	426.384	881.077	164.139	326.420	485.254	160.237	386.997	75.010	112.759	442.220	34.600	190.655	285.131	27.798	112.980	186.218	31.243	-197.872	425.286	902.059	-198.519	306.345	489.230	-182.290	410.437	73.050	-131.779	459.450	35.902	-218.886	307.187	33.129	-146.328	201.634	31.143
1501	15.00000	-50.339	55.983	1588.947	160.574	172.057	1330.220	230.947	194.460	970.937	173.155	148.112	716.917	-194.726	209.549	1320.412	-273.228	220.033	970.966	-230.382	169.759	703.593	172.329	427.329	880.130	164.488	326.163	485.386	160.395	386.849	75.105	113.002	442.193	34.902	190.638	285.007	27.844	113.197	185.731	31.156	-197.985	426.742	901.501	-199.001	306.435	488.870	-182.418	410.512	72.607	-131.687	459.574	35.671	-218.785	307.252	33.235	-146.447	201.649	31.213
1502	15.01000	-50.107	50.748	1584.228	160.641	168.856	1326.022	230.675	193.428	967.408	172.659	148.111	713.174	-194.553	206.416	1316.999	-273.407	218.925	967.439	-230.883	169.715	700.319	172.974	428.359	879.348	164.542	325.791	485.211	160.570	386.723	75.265	113.191	442.062	35.086	190.599	284.865	27.884	113.276	185.693	30.625	-197.786	428.090	900.825	-199.704	306.408	488.723	-182.675	410.574	72.623	-131.622	459.262	35.466	-219.024	307.200	33.181	-146.408	201.693	31.083
1503	15.02000	-49.838	45.708	1579.562	160.675	165.455	1322.188	230.555	192.139	963.358	172.799	148.288	708.831	-194.303	203.358	1313.872	-273.386	217.678	964.709	-231.219	170.297	696.188	173.349	429.361	878.621	164.937	325.774	485.211	160.648	386.667	75.319	113.310	442.192	35.292	190.561	284.853	27.841	112.755	185.716	30.985	-197.761	429.226	900.123	-200.393	306.184	488.656	-182.754	410.336	72.443	-131.608	459.376	36.086	-219.144	307.200	33.030	-146.532	201.863	30.983
1504	15.03000	-49.559	40.552	1574.950	160.497	162.343	1318.208	230.535	190.988	959.575	172.764	148.374	705.174	-194.098	200.279	1310.457	-273.560	216.831	960.886	-231.419	170.462	693.038	173.856	430.248	878.191	165.104	325.790	485.292	160.877	386.824	75.532	113.419	442.273	35.626	190.723	284.857	27.830	112.754	185.917	30.922	-197.684	430.215	899.344	-200.971	305.879	488.658	-182.819	410.340	73.060	-131.736	459.305	35.894	-219.337	307.172	33.129	-146.704	201.557	31.205
1505	15.04000	-49.302	35.594	1570.295	160.376	159.262	1314.358	230.448	189.917	955.662	172.686	148.399	701.024	-193.976	197.358	1307.237	-273.490	216.061	957.968	-231.173	170.223	689.914	174.191	431.411	877.915	165.440	325.832	485.469	161.168	386.822	75.717	113.624	442.345	36.019	190.821	284.874	27.760	112.901	186.244	30.906	-197.480	431.250	898.513	-201.328	305.603	488.626	-182.964	410.403	72.786	-132.066	459.128	35.941	-219.575	307.162	33.082	-146.777	201.429	31.173
1506	15.05000	-48.848	30.933	1565.488	160.579	156.378	1310.369	230.144	189.088	952.445	172.161	148.717	697.400	-193.831	194.548	1303.799	-274.065	214.798	955.343	-231.998	170.636	686.528	174.561	432.722	877.701	165.806	325.719	485.704	161.654	386.867	75.991	113.962	442.372	36.419	190.933	284.903	27.664	113.084	186.241	30.813	-197.448	432.187	897.852	-201.546	305.238	488.649	-182.901	410.285	73.004	-131.971	459.404	36.123	-219.442	307.099	32.893	-146.740	201.509	31.179
1507	15.06000	-48.827	26.330	1560.876	160.525	153.457	1306.556	230.145	188.116	948.563	171.776	149.161	693.536	-193.806	191.908	1300.478	-273.908	213.707	951.797	-231.628	171.167	682.618	174.848	433.971	877.561	166.377	325.409	485.876	162.039	386.857	76.408	114.391	442.428	36.916	191.236	284.859	27.571	112.807	186.273	30.932	-197.330	432.925	897.207	-201.719	304.821	488.598	-183.010	410.110	72.773	-132.332	459.259	36.161	-219.424	307.062	32.978	-146.752	201.379	31.263
1508	15.07000	-48.806	21.936	1556.224	160.348	150.680	1302.958	229.638	187.478	944.820	171.609	149.396	690.041	-193.735	189.093	1296.946	-274.122	212.620	948.608	-232.229	171.297	679.730	175.026	435.118	877.234	167.019	324.843	486.273	162.573	386.901	76.804	114.832	442.417	37.418	191.485	284.916	27.442	113.092	186.657	31.070	-197.164	433.537	896.514	-201.661	304.401	488.366	-182.971	410.173	72.758	-132.391	459.357	36.200	-219.414	307.097	33.079	-146.682	201.383	31.286
1509	15.08000	-48.647	17.799	1551.511	160.286	148.031	1299.283	229.618	186.992	941.513	171.215	149.833	685.849	-193.844	186.409	1293.685	-274.285	211.890	944.866	-232.094	171.656	676.393	175.170	436.261	877.077	167.526	324.330	486.602	162.778	386.675	77.196	115.251	442.332	37.885	191.696	284.825	27.305	112.803	186.442	30.867	-197.063	434.205	895.716	-201.438	303.990	488.103	-182.881	410.149	72.668	-132.439	459.320	36.244	-219.401	307.119	33.001	-146.723	201.375	31.173
1510	15.09000	-48.636	13.713	1546.850	160.208	145.560	1295.504	229.515	186.420	938.392	171.435	150.507	682.810	-193.680	183.739	1290.095	-274.236	210.940	942.046	-232.187	171.547	672.222	175.518	437.430	876.611	168.206	323.790	487.009	163.155	386.511	77.530	115.813	442.283	38.478	191.871	284.645	27.167	112.984	186.382	30.787	-196.974	434.767	894.874	-201.299	303.599	487.836	-183.002	410.087	72.706	-132.056	459.135	36.052	-219.329	307.046	33.020	-146.656	201.377	31.234
1511	15.10000	-48.574	9.934	1542.253	160.416	143.196	1291.610	229.412	185.843	934.755	171.157	151.033	678.661	-193.707	181.375	1286.532	-274.422	210.133	938.804	-233.527	172.827	669.296	175.980	438.571	876.118	168.282	323.239	487.039	163.430	386.233	77.739	116.326	442.268	38.884	192.084	284.609	27.021	113.353	186.415	30.723	-196.705	435.482	893.831	-201.192	303.284	487.691	-182.850	410.178	72.810	-132.072	459.225	35.790	-219.185	307.166	33.104	-146.735	201.414	31.116
1512	15.11000	-48.415	6.133	1537.449	160.179	140.920	1288.201	229.419	185.398	930.998	171.110	151.934	674.975	-193.587	178.835	1282.881	-274.571	209.526	935.119	-232.545	172.225	665.464	176.542	439.743	875.878	168.588	322.934	487.303	163.760	386.219	78.071	116.899	442.239	39.373	192.226	284.554	26.895	113.654	186.802	30.763	-196.704	436.169	892.820	-201.111	303.047	487.541	-182.816	410.068	72.552	-132.076	459.280	35.946	-219.012	307.077	33.064	-146.633	201.268	31.226
1513	15.12000	-48.511	2.280	1532.993	160.312	138.796	1284.451	229.163	184.817	927.662	170.389	151.788	671.198	-193.489	176.412	1279.314	-274.615	208.993	931.884	-232.872	172.233	662.367	176.755	440.737	875.493	168.568	322.733	487.592	164.015	386.135	78.458	117.282	442.200	39.921	192.345	284.575	26.860	113.458	186.782	30.860	-196.570	436.819	891.769	-201.062	302.894	487.360	-182.647	410.048	72.385	-131.805	459.480	35.887	-219.005	307.118	33.235	-146.710	201.275	31.209
1514	15.13000	-48.557	-1.191	1528.487	160.284	136.678	1280.895	229.127	184.776	924.818	170.584	153.180	668.077	-193.396	174.042	1275.650	-274.237	208.109	927.910	-233.546	172.768	658.357	177.257	442.066	875.148	168.428	322.445	488.052	164.261	386.044	78.875	117.689	442.181	40.331	192.293	284.529	26.919	113.441	186.826	30.653	-196.301	437.567	890.691	-201.040	302.860	487.338	-182.714	409.957	72.483	-132.020	459.558	36.034	-219.058	307.226	33.129	-146.569	201.295	31.187
1515	15.14000	-48.463	-4.709	1524.271	160.392	134.850	1277.580	229.015	184.448	921.505	170.037	154.004	665.159	-193.168	171.984	1272.215	-274.355	207.239	925.273	-233.318	172.609	655.053	177.756	443.194	874.785	168.180	322.051	488.289	164.307	385.871	79.264	117.859	442.088	40.706	192.252	284.474	26.829	113.405	186.640	30.729	-196.160	438.468	889.874	-201.011	302.894	487.218	-182.742	410.089	72.565	-132.049	459.467	35.954	-219.113	307.164	33.085	-146.768	201.413	31.247
1516	15.15000	-48.622	-8.047	1519.984	160.240	132.715	1274.135	228.875	184.194	918.241	170.253	154.640	661.658	-193.063	169.662	1268.686	-274.198	206.457	921.630	-232.807	172.601	651.683	178.155	444.393	874.336	167.860	321.383	488.520	164.499	385.636	79.750	118.027	442.001	41.131	192.156	284.334	26.919	113.393	186.507	30.535	-196.111	439.396	889.360	-201.039	303.015	487.154	-182.626	409.949	72.473	-131.834	459.420	35.650	-219.036	307.100	33.246	-146.709	201.380	31.180
1517	15.16000	-48.702	-11.259	1515.766	160.501	130.814	1270.737	228.835	184.156	915.141	169.975	155.641	658.447	-192.927	167.597	1265.302	-274.180	205.701	918.712	-233.154	172.929	649.173	178.530	445.515	873.663	167.653	320.965	488.799	164.519	385.519	79.998	118.082	441.910	41.523	192.205	284.373	26.856	113.807	186.889	30.637	-196.126	440.402	888.900	-201.151	303.253	487.210	-182.901	410.092	72.579	-131.899	459.247	35.672	-219.030	307.211	33.135	-146.692	201.348	31.201
1518	15.17000	-48.727	-14.419	1511.677	160.392	128.775	1267.456	229.335	184.220	912.061	169.968	156.750	655.320	-192.689	165.473	1262.015	-273.985	204.753	915.516	-232.833	172.713	644.601	178.831	446.645	872.687	167.281	320.637	488.906	164.606	385.639	80.543	118.286	442.023	41.892	192.177	284.315	26.939	113.239	186.707	30.887	-196.110	441.357	888.795	-201.264	303.557	487.303	-182.783	410.016	72.350	-132.174	459.340	35.802	-219.213	307.238	33.030	-146.636	201.427	31.082
1519	15.18000	-48.634	-17.504	1507.367	160.828	126.750	1264.157	229.043	184.100	909.571	170.143	157.982	652.244	-192.524	163.552	1258.684	-273.883	203.961	912.627	-233.104	173.411	641.851	178.973	447.616	871.930	167.181	320.550	489.010	164.620	385.558	80.772	118.411	441.967	42.236	192.157	284.343	26.856	113.740	186.746	30.800	-196.069	442.297	888.671	-201.353	304.006	487.185	-182.875	410.124	72.496	-131.939	459.329	35.609	-219.311	307.183	33.263	-146.683	201.399	31.246
1520	15.19000	-48.839	-20.614	1503.388	160.952	124.891	1260.873	228.951	184.111	906.043	170.007	159.162	649.190	-192.177	161.661	1255.611	-273.889	203.265	909.729	-232.535	173.387	639.248	179.115	448.434	871.133	167.200	320.357	489.186	164.992	385.534	81.122	118.673	441.849	42.569	192.233	284.339	26.805	113.738	187.018	30.597	-196.045	443.343	888.542	-201.442	304.538	487.241	-182.853	410.108	72.512	-132.202	459.485	35.867	-219.316	307.098	33.390	-146.613	201.389	31.137
1521	15.20000	-48.786	-23.537	1499.194	161.094	122.920	1257.571	229.079	184.199	903.049	170.395	160.347	646.073	-191.881	159.933	1252.507	-273.559	202.985	906.234	-232.901	173.813	636.447	179.214	449.118	870.529	167.283	320.110	489.279	165.200	385.221	81.360	118.693	441.751	43.028	192.422	284.172	26.832	113.762	186.736	30.656	-196.182	444.432	888.399	-201.613	305.102	487.210	-182.786	410.136	72.424	-131.672	459.577	35.408	-219.313	307.305	33.214	-146.588	201.555	31.241
1522	15.21000	-48.754	-26.377	1495.418	161.470	121.292	1254.249	229.323	184.130	900.319	170.530	161.437	642.308	-191.585	158.011	1249.581	-273.470	202.387	903.589	-232.493	173.801	633.204	179.227	449.593	869.958	167.142	320.372	489.357	165.691	385.291	81.839	118.915	441.594	43.797	192.719	284.177	26.692	113.751	187.019	30.537	-196.345	445.568	888.274	-201.710	305.660	487.166	-182.830	410.164	72.663	-131.981	459.615	35.334	-219.341	307.108	33.347	-146.713	201.461	31.211
1523	15.22000	-48.524	-29.311	1491.432	161.810	119.492	1251.053	229.791	184.217	897.124	171.055	162.441	639.753	-191.178	156.282	1246.677	-273.165	201.534	901.339	-232.243	173.956	630.391	179.195	450.015	869.525	166.934	320.743	489.199	166.461	385.274	82.212	120.860	441.879	44.226	193.062	284.212	26.511	113.579	187.364	30.828	-196.343	446.714	887.989	-201.778	306.211	487.293	-183.073	410.246	72.463	-131.650	459.512	35.367	-219.374	307.196	33.201	-146.649	201.520	31.206
1524	15.23000	-48.391	-32.054	1487.825	162.080	117.709	1248.211	229.966	184.284	894.892	171.010	163.995	636.967	-190.820	154.575	1243.943	-273.063	201.035	898.782	-232.020	174.182	627.076	179.266	450.638	869.344	166.655	321.050	489.317	167.362	385.077	81.850	122.459	442.307	43.734	193.434	284.169	26.258	113.145	187.387	31.001	-196.241	447.759	887.655	-201.624	306.675	487.400	-183.009	410.229	72.547	-131.784	459.596	35.585	-219.388	307.193	33.204	-146.626	201.592	31.268
1525	15.24000	-47.908	-34.520	1483.918	162.325	116.112	1244.823	230.370	184.490	891.893	170.900	165.170	634.764	-190.562	152.878	1241.172	-272.827	200.582	896.346	-231.730	174.369	625.411	179.355	451.184	869.170	166.466	321.492	489.282	167.891	385.139	81.592	122.362	442.308	43.433	193.589	284.143	26.087	113.008	187.816	31.008	-196.309	448.821	887.575	-201.326	307.113	487.633	-182.894	410.308	72.338	-132.388	459.729	35.352	-219.530	307.171	33.280	-146.550	201.649	31.162
1526	15.25000	-47.613	-37.195	1480.528	162.622	114.763	1242.009	230.564	184.561	889.219	172.014	166.381	631.626	-190.274	151.203	1238.660	-272.629	199.889	894.357	-231.243	174.413	623.399	179.438	451.810	868.955	166.187	321.780	489.459	168.049	385.242	81.721	122.638	442.383	43.527	193.783	284.228	26.139	112.954	187.937	30.855	-196.339	449.905	887.493	-200.837	307.504	487.816	-183.255	410.582	72.551	-132.089	459.830	35.547	-219.402	307.231	33.194	-146.605	201.868	30.878
1527	15.26000	-47.545	-39.811	1476.720	162.905	113.329	1238.979	230.621	184.956	886.641	172.448	167.813	628.722	-189.965	149.784	1236.164	-272.611	199.305	891.405	-231.526	174.892	620.561	179.488	452.596	868.663	165.557	321.791	489.351	167.985	385.151	81.745	123.017	442.530	43.576	193.642	284.253	26.018	113.116	188.127	31.046	-196.381	450.863	887.490	-200.463	307.917	487.905	-183.282	410.837	72.590	-131.675	459.632	35.325	-219.419	307.139	33.278	-146.423	201.743	31.118
1528	15.27000	-47.009	-42.254	1473.102	163.028	111.855	1235.841	230.867	185.412	883.831	172.684	169.243	625.795	-189.704	148.435	1233.586	-272.466	198.673	889.052	-230.896	175.087	617.490	179.579	453.382	868.069	165.196	322.162	489.265	167.811	385.397	81.837	122.543	442.514	43.512	193.527	284.341	26.095	113.111	188.102	31.056	-196.303	451.766	887.408	-200.037	308.253	487.888	-183.043	410.507	72.446	-132.128	459.603	35.235	-219.370	307.216	33.329	-146.492	201.946	30.806
1529	15.28000	-46.753	-44.674	1469.421	163.135	110.631	1232.968	231.194	185.762	881.516	172.980	170.872	623.374	-189.464	147.006	1231.058	-272.392	198.349	887.440	-230.770	175.888	615.795	179.832	454.232	867.580	165.093	322.139	489.533	167.653	385.506	82.084	122.147	442.428	43.681	193.401	284.361	26.188	113.271	188.081	30.913	-196.190	452.689	887.231	-199.740	308.575	487.906	-183.026	410.865	72.601	-131.751	459.816	35.002	-219.308	307.288	33.406	-146.498	201.851	31.157
1530	15.29000	-46.309	-46.989	1465.815	162.865	109.460	1229.811	231.513	186.166	879.287	173.856	171.978	620.925	-189.228	145.632	1228.673	-272.268	197.618	885.120	-230.626	175.939	613.764	180.080	454.937	867.150	164.913	322.201	489.785	167.598	385.502	82.202	122.033	442.354	43.785	193.310	284.364	26.269	113.164	187.972	30.907	-196.076	453.498	887.014	-199.545	308.932	487.872	-183.164	410.573	72.388	-132.292	459.853	35.141	-219.080	307.320	33.407	-146.292	201.965	31.202
1531	15.30000	-46.010	-49.302	1462.348	162.910	108.333	1226.799	231.525	186.555	876.363	173.982	173.217	618.697	-188.945	144.447	1226.155	-271.897	197.506	882.913	-230.015	176.227	611.088	180.296	455.641	866.857	164.765	322.289	489.865	167.385	385.430	82.413	121.953	442.233	43.924	193.213	284.200	26.316	112.998	187.979	31.034	-196.038	454.331	886.660	-199.369	309.315	487.923	-183.151	410.987	72.648	-132.001	459.878	34.620	-219.110	307.227	33.542	-146.336	201.924	31.201
1532	15.31000	-45.632	-51.425	1458.842	163.178	107.465	1224.005	231.766	187.028	873.884	174.500	174.843	615.327	-188.711	143.158	1223.663	-271.727	197.459	880.001	-229.506	176.631	609.443	180.526	456.204	866.676	164.744	322.213	490.021	167.460	385.352	82.415	121.955	442.080	43.966	193.174	284.185	26.307	113.366	187.786	30.932	-196.058	455.281	886.410	-199.317	309.633	488.046	-183.133	410.805	72.514	-132.279	459.647	34.795	-219.305	307.190	33.536	-146.257	201.981	31.228
1533	15.32000	-45.218	-53.445	1455.420	162.538	106.531	1221.101	232.283	187.364	871.767	174.668	176.039	613.168	-188.563	141.919	1221.129	-271.587	196.914	877.637	-229.122	176.906	606.515	180.979	456.816	866.432	164.910	322.475	490.040	167.586	385.272	82.423	121.981	442.118	43.990	193.265	284.052	26.298	113.083	187.857	30.753	-196.185	456.150	886.147	-199.195	309.952	488.079	-182.965	410.971	72.343	-132.811	459.908	35.361	-219.339	307.230	33.595	-146.122	201.986	31.244
1534	15.33000	-44.706	-55.515	1452.120	162.973	105.631	1218.456	232.412	187.907	869.228	175.080	177.359	610.324	-188.287	140.854	1218.610	-271.293	196.820	875.586	-229.515	177.504	603.637	181.071	457.477	866.157	164.678	322.458	489.895	167.664	385.339	82.341	122.213	442.144	43.913	193.219	284.087	26.321	113.295	187.763	30.997	-196.221	456.974	885.849	-199.149	310.383	488.159	-183.377	411.029	72.331	-132.371	459.905	35.147	-219.439	307.331	33.476	-146.280	202.004	31.243
1535	15.34000	-44.415	-57.471	1448.639	162.883	104.538	1215.815	232.694	188.303	866.825	175.159	178.508	608.104	-188.082	139.702	1216.065	-271.057	196.414	873.018	-228.521	177.420	601.331	181.294	458.177	865.830	164.778	323.096	489.760	167.676	385.284	81.976	122.325	442.231	43.652	193.421	284.015	26.208	113.219	187.889	30.918	-196.326	457.857	885.592	-199.082	310.748	488.251	-183.415	411.104	72.631	-132.724	459.693	34.788	-219.458	307.254	33.551	-146.131	201.933	31.074
1536	15.35000	-43.835	-59.488	1445.153	163.080	103.561	1212.907	232.752	188.739	864.998	175.274	179.661	606.498	-187.881	138.663	1213.553	-271.011	196.160	871.350	-228.778	178.450	599.705	181.254	458.721	865.391	164.909	323.637	489.576	167.708	385.399	81.773	122.382	442.327	43.255	193.583	284.035	26.123	113.254	188.014	30.921	-196.369	458.763	885.438	-198.875	311.084	488.390	-183.230	410.892	72.596	-132.902	459.749	34.921	-219.429	307.206	33.533	-145.784	201.780	31.162
1537	15.36000	-43.763	-61.332	1441.763	163.097	102.645	1210.320	233.116	189.212	862.505	175.461	181.237	604.423	-187.601	137.739	1210.959	-270.605	195.948	869.376	-228.429	178.886	598.053	181.180	459.219	864.902	165.007	324.023	489.323	167.726	385.578	81.469	122.182	442.404	42.883	193.635	284.083	26.110	113.321	187.933	30.936	-196.407	459.622	885.345	-198.672	311.488	488.521	-183.754	410.800	72.794	-132.810	459.954	35.047	-219.465	307.090	33.727	-146.058	201.983	31.174
1538	15.37000	-42.940	-62.956	1438.200	163.302	101.600	1207.755	233.341	189.722	860.178	175.800	182.454	601.491	-187.537	136.680	1208.377	-270.572	195.586	865.614	-227.391	178.900	594.944	181.102	460.034	864.457	165.117	324.552	489.049	167.489	385.613	81.219	121.824	442.370	42.339	193.612	284.130	26.103	113.442	187.991	31.065	-196.361	460.672	885.220	-198.397	311.808	488.575	-183.679	410.785	72.437	-133.236	460.013	34.628	-219.397	307.153	33.586	-145.969	201.958	31.172
1539	15.38000	-43.024	-64.967	1434.999	163.145	100.588	1204.438	233.238	190.331	857.560	176.185	183.560	598.644	-187.358	135.679	1205.944	-270.404	195.449	863.537	-227.901	179.463	592.645	181.217	460.685	863.983	165.151	325.104	488.880	167.229	385.834	80.826	121.455	442.364	41.888	193.527	284.165	26.089	113.477	187.782	30.919	-196.210	461.520	885.037	-198.113	312.343	488.593	-183.621	410.791	72.517	-132.542	459.985	34.810	-219.369	307.155	33.635	-145.594	201.803	30.993
1540	15.39000	-42.337	-66.383	1431.407	163.450	99.646	1202.046	233.324	190.915	854.872	176.650	185.057	596.133	-187.164	134.603	1203.188	-270.371	195.259	861.680	-227.265	179.370	589.457	181.336	461.303	863.463	165.278	325.707	488.649	166.826	386.054	80.595	121.026	442.365	41.548	193.404	284.245	26.154	113.900	187.832	30.658	-196.150	462.533	884.685	-197.823	312.758	488.702	-183.374	410.729	72.449	-132.807	459.943	34.375	-219.297	307.089	33.696	-145.867	202.136	31.479
1541	15.40000	-42.646	-68.383	1428.312	163.353	98.450	1198.868	233.589	191.172	852.569	176.706	186.027	593.577	-186.996	133.611	1200.677	-270.215	195.000	859.057	-227.710	180.562	587.278	181.724	461.926	863.003	165.032	326.435	488.334	166.461	386.182	80.333	120.518	442.358	41.346	193.166	284.265	26.143	113.749	187.639	31.054	-196.141	463.413	884.309	-197.696	313.161	488.736	-183.466	410.842	72.402	-132.788	460.071	34.301	-219.003	307.217	33.852	-145.636	202.167	31.365
1542	15.41000	-42.139	-69.973	1424.870	163.387	97.738	1195.915	233.650	191.437	850.171	176.545	187.548	591.261	-186.762	132.787	1198.092	-269.835	194.374	856.640	-226.516	179.807	584.222	181.868	462.738	862.413	164.857	327.103	488.167	165.977	386.363	80.192	120.141	442.343	41.121	193.124	284.327	26.201	114.026	187.431	30.743	-196.054	464.317	883.904	-197.656	313.696	488.692	-183.337	410.820	72.433	-132.769	460.208	34.809	-219.036	307.202	33.899	-145.643	202.318	31.424
1543	15.42000	-42.065	-71.791	1421.384	163.426	96.703	1193.182	234.010	191.761	847.582	177.117	188.348	588.991	-186.617	131.854	1195.456	-270.052	194.379	854.340	-226.551	180.181	583.102	182.154	463.659	861.931	164.718	327.758	488.089	165.836	386.374	80.114	119.919	442.339	40.978	192.985	284.308	26.288	114.031	187.590	30.570	-195.990	465.229	883.539	-197.601	314.099	488.660	-183.358	410.931	72.366	-132.174	460.100	34.292	-218.874	307.291	33.964	-145.693	202.401	31.395
