NO_OF_FRAMES	143
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2019-10-11, 16:13:24	102239.45178864
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
353	3.52000	709.679	242.668	1671.961	680.043	452.899	1377.856	660.887	532.477	1022.613	734.212	510.760	775.963	654.737	91.418	1371.278	668.685	-27.157	1038.903	743.257	-27.045	783.148	732.849	450.571	874.697	843.912	390.693	481.711	847.156	354.104	69.577	789.211	302.596	32.914	948.106	373.117	22.607	1048.023	299.491	29.922	670.491	100.861	873.488	644.024	119.097	462.619	337.781	159.094	161.483	283.364	215.675	168.955	379.992	143.507	51.004	463.157	202.959	29.519
354	3.53000	719.726	244.266	1673.436	690.742	453.935	1379.702	673.578	535.090	1024.438	748.692	513.809	779.380	664.197	92.688	1372.928	675.931	-25.752	1040.510	746.736	-25.912	783.194	744.521	451.812	876.611	849.100	391.540	481.459	847.029	354.099	69.542	789.641	302.326	32.794	948.331	372.770	23.174	1046.777	298.580	29.370	682.030	102.585	874.063	664.927	118.043	461.309	353.079	158.357	168.429	297.948	214.224	180.245	387.929	143.372	56.391	464.048	202.072	28.777
355	3.54000	729.882	245.846	1675.033	701.540	454.797	1381.167	686.650	537.616	1026.345	763.106	516.629	781.639	673.140	93.845	1374.466	682.417	-24.579	1041.342	751.151	-24.555	783.980	755.972	453.070	878.134	852.693	392.326	481.508	847.934	353.886	69.494	788.969	302.570	32.773	948.322	372.794	23.162	1046.363	298.354	29.303	693.219	104.327	874.645	686.114	117.095	460.482	368.728	157.826	174.464	314.271	213.706	189.692	398.668	142.469	62.705	468.325	200.540	28.052
356	3.55000	739.635	247.469	1676.497	712.097	455.717	1382.683	699.512	540.106	1028.240	777.849	519.470	784.576	682.150	94.834	1375.804	689.127	-22.682	1043.212	755.264	-23.133	784.368	766.640	454.353	880.607	856.905	392.728	481.867	847.678	354.072	69.604	789.251	302.586	32.698	948.192	372.830	22.805	1046.183	297.728	29.390	703.684	106.123	875.150	706.555	116.517	459.702	384.054	157.790	182.204	330.155	214.043	199.513	410.211	141.718	69.757	478.178	196.944	29.297
357	3.56000	749.617	248.954	1677.864	722.914	456.504	1383.900	712.652	542.593	1029.815	792.717	522.247	786.596	690.936	95.884	1377.117	696.354	-20.806	1044.178	759.801	-21.508	785.218	776.667	455.258	882.747	861.639	393.023	482.071	847.583	353.980	69.838	789.152	302.596	32.713	948.173	372.759	22.904	1046.631	297.557	29.558	714.019	107.746	875.760	727.129	115.745	459.914	399.733	158.617	189.460	348.373	215.037	207.730	423.426	140.702	77.327	493.354	193.753	33.867
358	3.57000	759.660	250.301	1679.428	733.648	457.068	1385.264	725.886	545.278	1031.928	807.554	524.912	788.953	699.551	96.640	1378.364	703.752	-19.510	1044.437	764.535	-19.884	785.884	785.488	455.969	884.463	865.719	393.099	481.999	845.646	352.642	68.056	789.265	302.451	32.601	948.146	372.573	23.058	1046.505	297.684	29.232	724.420	108.876	876.430	747.949	115.180	460.785	416.957	158.709	196.578	366.002	215.820	213.323	440.369	140.263	85.105	512.760	192.283	38.164
359	3.58000	769.482	251.631	1680.800	744.146	457.635	1386.744	739.409	547.866	1033.823	822.160	527.542	791.101	708.293	97.537	1379.768	711.013	-17.977	1045.545	769.019	-18.283	786.138	792.754	456.445	885.399	869.079	393.486	481.816	847.379	354.042	70.140	788.751	302.783	32.711	948.141	372.624	23.153	1046.417	297.783	29.357	734.634	109.826	877.467	768.182	114.118	462.976	436.378	159.700	200.962	384.965	217.410	216.867	459.803	139.944	91.350	532.394	192.153	43.091
360	3.59000	779.341	252.945	1682.271	754.879	457.975	1388.221	752.713	550.168	1035.582	836.270	529.711	793.525	716.790	98.079	1381.026	716.849	-16.212	1046.422	774.419	-16.553	786.726	800.306	457.694	886.494	871.750	393.969	481.653	847.027	353.978	70.278	788.963	302.550	32.778	948.051	372.740	23.085	1046.439	297.762	29.239	744.730	110.580	878.763	788.158	113.046	466.435	456.623	160.322	204.477	403.655	217.978	219.679	481.080	140.188	94.600	554.065	191.823	45.194
361	3.60000	789.013	254.257	1683.675	765.437	458.512	1389.646	765.714	552.279	1037.671	850.994	532.216	796.019	725.381	98.870	1382.213	724.329	-14.628	1047.847	779.739	-14.932	786.968	807.156	458.325	886.894	874.225	394.181	481.227	846.947	353.987	70.332	788.575	302.860	32.983	948.046	372.752	23.048	1046.499	297.813	29.375	755.581	110.965	880.643	807.849	111.998	470.263	477.726	160.822	207.445	423.904	218.229	222.319	503.850	140.930	97.456	577.451	191.283	49.095
362	3.61000	799.124	255.225	1685.385	775.781	458.840	1391.284	778.919	554.074	1039.378	864.666	534.090	798.266	733.756	99.350	1383.445	731.156	-13.586	1047.885	785.795	-12.827	787.398	813.785	458.640	886.900	876.828	394.463	481.053	846.861	353.865	70.393	788.532	302.756	32.909	948.022	372.770	23.024	1046.357	297.641	29.150	765.634	111.547	882.839	827.460	111.467	473.290	499.396	161.766	209.448	445.030	219.286	224.290	528.202	141.036	99.300	602.436	189.955	52.705
363	3.62000	809.103	256.209	1686.874	786.238	459.113	1392.917	791.759	555.989	1041.904	878.793	536.203	800.699	742.591	99.834	1385.014	737.861	-12.117	1048.724	790.733	-10.626	788.257	822.528	459.246	887.679	879.025	394.680	480.860	846.659	353.939	70.350	788.886	302.171	32.820	947.933	372.876	22.907	1046.437	297.614	29.182	775.586	111.996	884.931	847.532	110.343	476.980	520.891	162.911	210.090	466.911	220.846	223.148	552.167	141.467	100.161	627.512	189.477	53.609
364	3.63000	818.754	257.096	1688.007	796.436	459.310	1394.501	804.176	557.362	1043.984	891.892	537.643	802.694	751.111	100.310	1386.398	744.548	-10.445	1050.080	796.249	-8.646	788.877	830.211	460.316	888.122	881.787	395.259	481.385	846.638	353.981	70.383	788.596	302.410	32.835	947.786	373.081	22.882	1046.746	297.517	29.605	785.127	112.328	887.373	866.367	109.808	479.948	543.693	163.695	209.938	490.189	223.242	220.006	576.023	141.432	101.221	653.488	188.520	52.691
365	3.64000	828.696	257.643	1689.408	806.522	459.578	1396.250	817.067	558.774	1046.027	905.819	539.275	805.881	759.792	100.863	1387.536	751.245	-8.829	1051.157	801.728	-6.323	789.773	837.149	460.700	888.748	883.841	395.543	481.006	846.646	353.993	70.379	788.467	302.438	32.709	947.876	373.096	22.843	1046.461	297.787	29.489	795.346	111.545	889.887	884.638	109.151	483.344	567.451	164.812	208.015	514.196	225.699	216.385	600.971	141.718	101.312	680.967	187.366	53.937
366	3.65000	838.624	258.214	1690.700	816.460	459.744	1398.032	829.432	560.100	1048.375	918.818	540.702	808.007	768.490	101.236	1388.631	757.807	-7.098	1051.755	807.807	-3.889	790.673	843.828	460.586	888.356	886.276	395.580	480.919	846.258	353.865	70.247	788.479	302.256	32.816	947.736	373.274	22.833	1046.565	297.946	29.021	806.466	111.120	892.718	902.738	108.936	486.573	590.993	166.650	205.761	537.118	227.091	212.667	627.652	141.766	100.173	710.418	185.564	53.366
367	3.66000	848.745	258.639	1691.785	826.124	459.953	1399.540	841.474	561.117	1050.237	932.296	541.640	810.962	777.588	101.609	1389.683	764.087	-5.765	1052.530	813.533	-1.691	791.706	850.792	461.026	888.218	888.385	395.312	480.775	846.233	353.709	70.119	788.353	302.085	32.536	947.643	373.374	22.753	1046.482	297.880	29.366	816.097	111.019	895.139	920.203	108.953	490.038	615.045	168.598	201.046	562.658	228.667	204.691	656.336	141.685	98.178	740.444	184.740	53.469
368	3.67000	858.483	258.770	1692.479	835.884	459.994	1401.157	853.605	562.064	1052.451	945.286	542.663	812.763	786.740	101.979	1390.584	770.991	-4.058	1052.577	819.764	0.852	792.207	857.946	461.175	888.286	890.229	395.198	480.590	846.001	353.521	70.291	787.966	302.168	32.814	947.514	373.480	22.851	1046.463	297.912	29.260	825.858	110.841	897.041	937.393	109.150	493.181	639.989	169.388	196.954	586.745	230.708	197.704	687.211	141.700	95.976	773.739	183.616	53.339
369	3.68000	868.464	258.890	1693.338	845.389	460.142	1402.640	865.283	562.840	1054.193	959.115	543.469	815.511	796.010	102.275	1391.222	777.449	-2.548	1052.953	826.062	3.245	792.192	864.405	461.879	888.266	892.133	395.013	480.420	845.958	353.209	70.135	787.634	302.065	32.748	947.544	373.508	22.754	1046.575	298.127	29.084	835.462	111.027	899.175	954.379	109.446	496.323	666.429	171.015	191.490	613.201	231.850	189.510	717.662	141.927	92.704	806.008	182.356	51.259
370	3.69000	878.496	258.902	1693.930	854.909	460.273	1403.960	876.683	563.659	1055.516	971.894	543.990	817.585	805.508	102.566	1391.745	784.716	-1.356	1053.294	832.978	5.804	792.469	871.320	461.736	888.476	893.853	394.819	480.360	845.590	353.093	70.320	787.951	301.629	32.983	947.268	373.670	22.774	1046.709	298.251	29.303	845.274	110.830	900.674	970.696	110.070	499.401	692.854	172.455	184.103	639.358	233.975	179.537	749.132	141.691	89.969	839.803	181.651	51.198
371	3.70000	888.459	258.496	1694.399	864.374	460.308	1404.975	888.161	564.319	1057.090	985.850	544.716	820.259	814.987	102.737	1392.047	791.653	-0.034	1054.077	839.577	7.925	792.396	877.329	461.609	888.161	896.060	394.847	480.211	844.327	351.198	69.081	788.043	301.270	33.050	947.095	373.805	22.752	1046.698	298.433	28.924	854.322	111.100	901.556	986.792	110.820	501.961	720.063	173.650	175.734	667.813	235.395	168.917	781.051	142.330	85.407	874.754	181.178	50.313
372	3.71000	898.594	258.440	1694.827	873.662	460.378	1405.887	899.405	565.008	1058.338	998.986	545.232	822.050	824.561	102.770	1392.113	799.437	1.609	1054.207	846.725	10.543	792.218	883.854	461.276	888.138	897.902	394.678	480.421	843.926	351.086	68.933	788.042	300.946	33.109	947.047	373.846	22.798	1046.710	298.745	29.053	863.343	111.226	902.766	1002.334	112.051	504.612	748.631	174.931	167.681	695.015	237.421	157.357	813.990	142.246	81.691	909.514	180.067	49.022
373	3.72000	908.536	258.008	1694.904	883.174	460.461	1406.538	910.210	565.645	1059.395	1012.551	545.575	824.202	834.425	102.938	1392.141	807.068	2.928	1053.570	853.803	13.184	792.359	890.568	460.879	887.569	899.725	394.736	480.421	843.843	350.843	69.003	788.257	300.640	33.215	947.014	373.896	22.858	1046.698	298.846	28.846	872.516	110.938	903.053	1017.461	112.874	507.157	777.905	175.825	158.426	727.413	238.766	146.291	847.667	142.020	77.020	945.134	179.312	48.960
374	3.73000	918.502	257.458	1694.763	892.523	460.536	1407.088	921.267	566.192	1060.353	1025.799	545.812	826.288	844.000	102.963	1391.954	815.436	4.146	1052.975	861.671	15.594	791.060	897.503	460.892	887.651	901.514	394.579	480.112	843.775	350.479	69.164	788.926	300.658	33.229	946.878	373.986	22.784	1046.829	298.963	28.943	883.129	110.021	903.559	1031.595	113.952	509.012	807.291	176.865	149.973	758.268	240.737	134.241	881.099	141.894	72.103	981.460	177.806	48.616
375	3.74000	928.435	256.990	1694.681	901.730	460.521	1407.308	932.039	566.830	1060.871	1038.514	545.735	828.013	853.655	102.885	1391.555	824.005	5.128	1052.457	869.353	17.837	790.705	904.796	460.466	887.266	903.407	394.259	479.404	843.828	350.376	69.170	788.791	300.250	33.248	946.750	374.026	22.802	1046.921	299.174	28.926	892.863	109.495	903.692	1045.621	114.794	511.124	838.525	176.896	141.714	787.708	241.865	123.396	915.735	141.703	67.446	1016.599	176.185	48.483
376	3.75000	938.512	256.252	1694.248	910.911	460.497	1407.474	942.664	567.190	1061.025	1051.279	545.439	829.234	863.509	102.880	1391.025	832.436	6.210	1051.294	876.895	20.256	789.883	912.132	460.380	886.875	906.247	394.404	479.543	843.894	350.213	69.192	788.604	300.349	33.641	946.820	374.034	22.777	1047.125	299.302	28.700	901.536	109.411	903.890	1058.111	115.763	512.370	870.413	178.476	131.856	822.350	242.689	111.647	949.747	140.945	63.052	1053.329	174.739	49.061
377	3.76000	948.513	255.466	1693.826	920.425	460.454	1407.352	952.945	567.604	1061.365	1064.336	545.258	830.932	873.347	102.762	1390.288	841.356	7.635	1050.679	886.128	22.075	788.433	919.569	460.082	886.473	909.103	394.507	479.453	843.937	350.073	69.251	789.500	300.365	33.035	946.616	374.180	22.770	1047.335	299.500	28.664	911.697	109.051	903.395	1070.580	117.132	513.419	901.057	179.560	123.816	856.581	244.066	98.771	984.090	140.459	59.096	1088.643	172.494	49.684
378	3.77000	958.664	254.594	1693.135	929.767	460.255	1406.908	963.081	567.814	1061.192	1076.589	544.643	831.585	883.297	102.506	1389.564	851.205	8.398	1048.811	894.075	24.258	787.473	926.597	460.222	885.914	911.595	394.536	478.951	844.109	349.996	69.287	789.030	299.880	33.456	946.616	374.243	22.753	1047.157	299.438	28.859	920.160	108.976	903.184	1082.633	118.379	514.190	932.848	179.656	113.965	888.986	244.313	87.438	1019.239	139.551	55.592	1124.191	170.076	50.557
379	3.78000	968.583	253.617	1692.268	939.170	460.148	1406.516	973.459	568.086	1061.337	1089.650	544.278	833.026	892.988	102.217	1388.781	860.629	9.700	1048.092	903.477	25.997	786.910	935.126	459.982	885.278	914.609	394.630	478.690	844.327	349.789	69.370	788.625	299.679	33.881	946.659	374.211	22.788	1047.226	299.635	28.766	929.437	108.634	902.926	1094.251	119.682	513.763	965.135	179.669	107.636	926.853	245.784	77.459	1054.064	138.287	51.969	1160.063	167.665	52.079
380	3.79000	978.725	252.728	1691.280	948.748	459.808	1405.841	983.178	568.329	1060.824	1101.616	543.709	833.736	902.904	101.952	1387.711	871.241	10.535	1046.044	912.577	28.190	784.911	942.742	459.840	884.284	917.664	394.685	478.184	844.509	349.595	69.368	788.839	299.285	33.922	946.559	374.234	22.772	1047.437	299.561	28.711	937.984	108.571	901.831	1104.775	120.919	513.372	997.995	179.559	99.979	959.418	244.489	67.245	1088.439	137.212	49.170	1195.326	165.322	54.632
381	3.80000	988.902	251.723	1689.839	958.206	459.445	1404.944	992.874	568.228	1059.841	1113.685	542.871	834.640	912.934	101.508	1386.611	880.533	10.964	1045.900	922.436	29.360	783.556	950.353	460.110	883.479	920.925	394.705	477.721	844.672	349.395	69.584	788.880	298.975	34.060	946.596	374.325	22.818	1047.497	299.520	28.540	947.545	108.422	901.371	1115.407	122.372	512.205	1030.221	179.461	92.491	996.982	245.747	59.248	1123.217	136.581	46.882	1230.399	163.262	57.380
382	3.81000	998.986	250.702	1688.708	967.673	458.948	1403.956	1002.355	567.976	1058.874	1125.319	541.896	834.629	922.973	101.088	1385.278	890.352	11.865	1043.746	932.207	31.080	782.331	958.713	460.017	882.512	924.214	394.649	477.213	844.890	349.209	69.661	789.135	298.831	34.153	946.536	374.343	22.722	1047.266	299.559	28.521	955.932	108.481	900.256	1124.925	123.800	510.410	1063.161	179.358	87.130	1031.962	246.160	52.582	1158.149	135.427	45.817	1264.599	161.315	60.402
383	3.82000	1009.396	249.605	1686.997	977.193	458.456	1402.686	1011.448	567.798	1058.110	1137.533	541.334	835.187	932.782	100.467	1383.882	901.678	11.898	1041.794	941.906	32.478	780.190	965.685	460.931	881.098	928.524	394.740	476.408	844.664	348.706	69.954	788.879	298.318	34.414	946.502	374.269	22.606	1047.300	299.463	28.368	965.994	108.160	898.863	1134.317	125.093	508.659	1095.778	178.795	82.167	1064.669	244.145	43.924	1192.554	134.303	46.069	1298.403	159.796	65.998
384	3.83000	1019.577	248.362	1685.451	986.824	457.958	1401.210	1020.867	567.486	1056.604	1148.866	540.366	835.623	942.932	100.031	1382.254	911.775	12.388	1040.319	952.115	33.449	778.646	974.152	461.217	880.396	932.374	394.883	475.692	844.860	348.578	70.088	788.809	297.992	34.487	946.546	374.223	22.741	1047.291	299.434	28.445	974.774	108.167	897.131	1143.259	126.641	506.325	1129.427	177.742	78.167	1099.862	244.361	38.708	1227.069	133.436	47.582	1331.641	158.847	73.121
385	3.84000	1029.907	247.161	1683.512	996.445	457.230	1399.874	1030.206	567.007	1055.075	1159.745	539.051	834.921	953.119	99.294	1380.478	922.372	12.438	1037.708	962.579	34.265	776.389	982.551	461.378	878.651	936.958	394.696	474.916	845.235	348.513	70.133	789.004	298.126	34.853	946.511	374.169	22.704	1047.582	299.440	28.621	983.843	108.273	895.013	1151.262	128.689	503.499	1160.624	177.263	75.876	1134.192	243.346	34.528	1261.474	132.756	49.911	1364.219	158.707	80.610
386	3.85000	1040.076	245.773	1681.734	1006.007	456.559	1398.225	1039.539	566.359	1053.907	1170.365	537.793	834.020	963.205	98.485	1378.595	932.147	12.709	1035.270	973.433	34.973	774.978	990.877	461.820	877.398	941.619	394.778	474.014	845.658	348.486	70.313	788.622	297.848	35.275	946.278	374.258	22.781	1047.805	299.471	28.708	993.780	108.132	892.768	1159.799	130.650	500.684	1193.000	176.224	74.290	1167.170	241.557	31.593	1294.673	132.182	53.700	1395.646	159.493	89.654
387	3.86000	1050.348	244.596	1679.724	1015.605	455.780	1396.508	1048.293	565.448	1051.738	1181.419	536.610	833.665	973.594	97.696	1376.638	943.060	12.332	1033.444	984.183	35.204	772.492	1000.046	461.423	875.974	946.109	394.547	473.149	843.219	348.240	72.116	788.744	297.898	35.548	946.571	374.375	22.919	1047.805	299.478	28.738	1003.626	107.959	890.616	1167.961	132.469	497.910	1223.086	174.568	74.314	1197.820	238.222	27.649	1326.601	131.995	58.675	1424.962	161.221	98.974
388	3.87000	1060.729	243.128	1677.469	1025.266	455.095	1394.799	1057.366	564.666	1049.975	1191.522	535.246	832.522	983.898	96.803	1374.396	954.151	11.991	1031.350	995.319	35.391	770.786	1009.259	461.250	874.385	951.391	394.993	472.720	846.456	348.370	70.676	788.942	297.827	35.886	946.380	374.576	23.319	1047.792	299.345	28.804	1013.365	108.175	887.613	1176.414	134.410	495.228	1251.648	173.772	74.419	1230.477	238.440	28.314	1357.225	131.672	64.474	1453.056	163.063	108.424
389	3.88000	1070.985	241.665	1675.296	1034.910	454.233	1392.696	1066.580	563.617	1047.975	1201.802	534.020	831.056	994.350	95.900	1372.155	965.153	11.276	1029.266	1006.717	34.879	767.533	1018.585	460.993	872.908	956.660	394.668	471.651	848.044	350.145	71.931	789.034	297.925	36.393	946.276	374.181	22.852	1048.020	299.239	28.865	1023.618	108.124	885.097	1184.463	136.639	492.516	1278.325	172.228	75.131	1258.742	238.985	28.330	1385.741	131.797	70.331	1478.837	165.230	117.630
390	3.89000	1081.331	240.152	1673.082	1044.695	453.366	1390.796	1075.818	562.606	1045.972	1212.288	532.987	830.157	1004.951	94.856	1369.794	975.931	10.885	1026.726	1017.885	34.119	765.065	1027.913	460.782	871.244	961.726	394.705	470.129	844.287	348.182	72.947	789.090	297.794	36.796	946.340	374.271	22.978	1048.180	299.168	28.787	1034.288	107.942	882.497	1193.507	138.823	490.190	1304.079	170.338	76.983	1282.967	239.787	27.806	1411.969	131.395	76.034	1502.225	166.485	126.533
391	3.90000	1091.663	238.542	1670.760	1054.267	452.397	1388.692	1084.606	561.120	1043.421	1221.537	531.225	828.236	1015.539	93.916	1367.325	987.208	9.782	1024.273	1029.099	33.330	762.944	1037.012	460.228	869.435	966.676	394.492	469.720	844.695	348.135	73.286	789.173	297.775	37.266	946.600	374.349	23.095	1048.000	298.973	28.763	1045.007	107.683	879.561	1203.487	140.380	488.752	1326.824	168.747	79.752	1303.500	240.776	26.849	1434.637	131.022	81.780	1523.177	167.841	134.849
392	3.91000	1101.908	236.715	1668.620	1064.016	451.489	1386.736	1093.821	559.877	1041.248	1230.830	529.844	825.805	1026.187	92.721	1365.015	997.744	8.583	1021.960	1040.204	32.343	760.139	1046.494	459.923	867.689	972.725	394.640	469.202	845.079	348.064	73.789	789.235	297.851	38.011	946.487	374.227	22.908	1048.434	298.826	28.328	1055.491	107.292	876.975	1213.759	141.859	486.903	1345.874	168.998	80.219	1320.692	241.882	25.567	1455.296	130.500	85.891	1542.224	168.759	140.443
393	3.92000	1112.085	234.866	1666.458	1073.747	450.538	1384.895	1102.651	558.295	1039.027	1239.820	528.356	823.833	1036.959	91.563	1362.602	1009.160	7.738	1018.948	1051.523	30.746	758.028	1056.023	459.403	865.908	978.529	394.440	467.689	845.501	347.995	74.214	789.345	297.896	38.931	946.389	374.211	22.963	1048.704	298.816	28.766	1066.946	106.620	874.983	1225.034	142.244	485.376	1363.161	169.196	80.406	1334.894	243.036	24.067	1472.149	131.276	87.630	1558.106	168.561	144.394
394	3.93000	1122.393	232.869	1664.519	1083.648	449.520	1382.935	1111.614	556.615	1036.787	1248.860	526.818	821.359	1047.556	90.358	1360.335	1021.285	6.095	1016.428	1062.962	29.250	755.442	1065.370	458.931	864.124	985.220	394.340	467.091	846.035	348.049	74.969	789.476	297.890	39.768	947.250	374.643	23.303	1047.498	298.216	28.029	1077.822	106.231	872.876	1236.782	142.243	484.358	1376.715	170.542	79.790	1346.454	244.168	22.457	1485.775	132.236	88.915	1571.368	168.880	144.876
395	3.94000	1132.797	230.926	1662.504	1093.440	448.369	1381.115	1120.657	554.942	1034.682	1256.973	525.170	818.572	1058.297	89.113	1358.033	1032.981	4.691	1013.969	1074.075	27.756	753.016	1074.859	458.415	862.234	991.615	394.528	465.537	847.281	350.028	76.703	789.814	298.251	41.318	946.714	374.128	23.084	1047.521	298.160	28.121	1089.553	105.383	871.380	1249.984	142.450	482.871	1387.715	171.867	78.886	1355.722	245.209	20.844	1496.286	133.407	85.824	1581.898	169.576	142.946
396	3.95000	1143.245	228.761	1660.691	1103.246	447.107	1379.506	1129.396	552.877	1032.508	1264.881	523.546	816.307	1069.191	87.812	1355.914	1045.614	3.100	1011.521	1085.367	26.203	750.608	1084.614	457.745	860.365	998.406	393.859	464.502	847.705	350.097	77.947	790.292	298.522	43.025	946.388	373.950	22.912	1048.233	298.380	28.426	1100.491	104.849	869.909	1263.127	142.792	482.095	1396.183	173.593	75.374	1363.050	246.087	19.337	1504.206	135.188	82.184	1590.310	171.247	137.906
397	3.96000	1153.823	226.471	1659.052	1113.120	445.749	1378.096	1138.551	551.255	1031.024	1272.108	521.897	813.114	1080.145	86.412	1354.030	1056.902	1.554	1010.167	1096.560	24.487	748.746	1094.047	456.800	858.122	1005.331	393.259	463.475	847.400	348.844	78.649	790.402	298.919	45.445	946.591	373.951	22.929	1048.752	298.394	28.521	1112.691	103.775	868.807	1276.544	142.683	481.233	1401.371	175.282	73.167	1368.786	246.734	18.042	1509.614	137.867	76.248	1597.189	173.419	130.060
398	3.97000	1164.191	224.262	1657.350	1122.800	444.467	1376.873	1147.577	549.060	1029.421	1280.120	520.816	811.070	1090.810	85.026	1352.190	1069.136	-0.385	1007.871	1108.361	22.805	746.939	1104.013	455.827	856.599	1013.206	392.960	462.285	848.429	349.085	80.260	790.845	299.096	47.705	946.675	373.926	22.994	1049.063	298.388	28.457	1124.418	103.017	867.786	1290.582	142.512	480.751	1404.652	177.725	68.201	1373.280	247.080	17.067	1513.104	140.844	69.935	1601.954	177.551	120.410
399	3.98000	1174.539	221.806	1655.869	1132.790	443.083	1375.633	1156.160	546.787	1028.105	1287.074	519.225	808.546	1101.982	83.529	1350.464	1080.808	-1.817	1006.824	1119.922	20.718	745.049	1114.113	454.582	854.631	1021.196	392.264	461.321	853.172	349.782	79.914	791.084	299.844	50.799	946.842	373.802	23.020	1048.907	298.265	28.396	1137.072	101.857	867.098	1304.044	142.273	480.674	1405.304	180.222	63.486	1376.883	247.055	16.520	1514.107	144.463	62.264	1604.569	182.301	109.646
400	3.99000	1185.150	219.678	1654.573	1142.565	441.547	1374.850	1164.912	544.857	1026.946	1293.617	517.841	805.948	1112.802	82.047	1348.988	1092.905	-3.543	1005.171	1131.291	18.725	743.535	1124.308	453.284	852.924	1029.099	391.747	460.544	854.508	350.235	81.984	791.639	300.359	54.126	946.867	373.789	22.978	1048.947	298.197	28.361	1150.401	100.572	866.355	1317.903	141.983	480.075	1405.513	182.691	60.657	1379.944	246.589	16.509	1513.900	148.399	53.805	1607.425	187.064	97.674
401	4.00000	1195.774	217.148	1653.429	1152.216	439.960	1373.873	1173.315	542.539	1025.682	1301.201	517.288	803.995	1123.679	80.394	1347.535	1104.911	-5.668	1004.163	1144.508	16.215	742.422	1135.047	451.840	851.448	1038.017	391.609	460.226	856.101	350.701	84.530	792.520	300.906	57.682	947.061	373.635	23.049	1048.879	297.957	27.816	1163.985	99.460	865.348	1331.208	141.681	479.898	1407.154	186.059	60.461	1382.813	245.613	17.140	1514.674	150.887	46.896	1614.549	192.167	85.113
402	4.01000	1206.321	214.609	1652.755	1161.931	438.410	1373.375	1181.552	540.514	1024.727	1306.527	515.778	801.187	1134.638	78.686	1346.469	1116.931	-7.662	1002.779	1156.170	14.290	741.166	1145.881	450.131	849.875	1047.360	390.379	459.231	857.901	351.426	87.532	793.787	302.028	62.436	947.280	373.726	23.075	1049.101	297.637	28.006	1177.742	97.664	864.977	1343.793	141.445	479.891	1414.714	183.868	62.907	1385.841	244.056	18.523	1519.089	151.583	42.031	1624.212	192.655	74.963
403	4.02000	1216.816	212.034	1652.762	1171.438	437.017	1373.155	1189.368	538.118	1023.907	1311.655	514.244	798.786	1145.622	77.063	1345.757	1128.629	-9.199	1001.924	1169.311	12.315	740.089	1157.029	448.462	848.419	1056.950	389.590	459.796	859.724	353.330	90.571	795.326	302.938	67.749	947.638	373.510	23.304	1049.134	297.519	27.950	1191.560	95.766	865.495	1355.523	140.308	481.087	1425.985	182.137	61.210	1389.376	241.849	20.763	1529.060	151.799	37.693	1632.906	191.448	68.022
404	4.03000	1227.397	209.517	1652.994	1181.415	435.680	1373.563	1197.500	535.996	1023.639	1317.316	513.502	797.225	1156.589	75.506	1345.254	1141.326	-11.416	1001.209	1181.611	10.287	739.436	1168.356	447.124	847.573	1067.249	388.919	459.938	861.842	353.588	94.847	797.195	303.323	73.813	948.007	373.396	23.569	1049.363	297.475	28.264	1205.019	94.337	866.988	1367.742	138.717	482.740	1432.768	180.107	60.135	1393.770	238.923	23.969	1540.631	153.307	34.934	1639.922	195.970	62.720
