NO_OF_FRAMES	442
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2019-10-11, 16:14:55	102329.79542777
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
226	2.25000	248.629	229.100	1710.522	189.193	430.705	1422.229	167.042	532.583	1076.071	251.813	551.520	827.350	180.475	71.291	1400.504	156.604	-6.391	1057.655	238.062	-21.884	800.230	228.260	440.315	892.957	190.946	416.502	486.995	184.120	425.652	74.724	138.714	372.508	33.970	285.250	467.748	25.566	391.747	406.965	31.390	229.051	85.051	910.655	208.620	97.697	492.629	169.097	98.510	70.303	128.487	153.524	33.483	271.904	53.943	30.773	383.879	105.812	30.452
227	2.26000	248.399	229.014	1710.526	189.002	430.757	1422.191	167.130	532.786	1076.075	251.827	551.582	827.339	180.323	71.340	1400.409	156.575	-6.183	1057.514	237.938	-21.846	800.182	228.327	440.244	892.896	190.819	416.504	487.056	184.043	425.661	74.737	138.774	372.500	33.975	285.288	467.815	25.493	390.977	406.978	30.609	229.131	85.051	910.604	208.792	97.654	492.654	169.003	98.776	69.953	128.193	153.401	33.754	271.850	53.904	30.816	383.395	105.564	29.893
228	2.27000	248.214	229.200	1710.541	188.918	430.779	1422.180	166.988	532.831	1076.057	251.801	551.677	827.451	180.199	71.329	1400.368	156.422	-6.175	1057.454	237.944	-21.795	800.123	228.382	440.218	892.873	190.904	416.440	487.056	184.181	425.700	74.702	138.722	372.516	33.946	285.276	467.722	25.555	391.280	407.519	31.137	229.245	85.047	910.686	208.872	97.614	492.641	168.981	98.360	70.244	128.501	153.383	33.600	272.035	53.960	30.813	383.416	105.623	30.415
229	2.28000	247.803	229.129	1710.555	188.810	430.772	1422.159	167.092	532.957	1076.030	251.797	551.754	827.300	180.076	71.336	1400.313	156.350	-6.088	1057.236	237.881	-21.741	800.157	228.401	440.305	892.927	190.956	416.579	487.020	184.139	425.661	74.719	138.750	372.468	33.918	285.261	467.706	25.532	391.017	406.963	30.918	229.225	85.033	910.695	208.941	97.660	492.644	168.864	98.623	70.162	128.278	153.429	33.664	271.868	53.904	30.899	383.286	105.655	30.301
230	2.29000	247.451	229.062	1710.614	188.701	430.826	1422.161	166.888	532.931	1076.021	251.698	551.824	827.370	179.884	71.365	1400.237	156.210	-6.168	1057.426	238.154	-21.570	800.044	228.444	440.184	892.823	190.875	416.396	487.144	184.182	425.660	74.686	138.766	372.483	33.939	285.246	467.771	25.578	391.376	407.176	31.474	229.377	85.058	910.655	208.996	97.666	492.564	169.111	98.454	70.421	128.644	153.411	33.650	271.818	53.912	30.852	383.667	105.641	30.526
231	2.30000	247.138	229.037	1710.608	188.560	430.809	1422.149	166.808	532.915	1076.067	251.673	551.884	827.334	179.685	71.385	1400.151	156.216	-6.037	1057.202	238.135	-21.709	799.946	228.538	440.202	892.847	190.936	416.409	487.111	184.208	425.694	74.701	138.728	372.507	33.963	285.277	467.741	25.511	391.722	406.994	31.464	229.300	85.056	910.683	209.034	97.650	492.596	168.946	98.424	70.255	128.234	153.293	33.778	271.863	53.949	30.813	383.229	105.600	30.281
232	2.31000	246.850	228.968	1710.663	188.467	430.815	1422.152	166.794	533.127	1076.122	251.767	552.147	827.401	179.595	71.366	1400.121	156.134	-6.004	1057.062	237.929	-21.662	800.084	228.524	440.184	892.855	191.197	416.540	487.120	184.186	425.694	74.699	138.696	372.499	34.037	285.229	467.819	25.575	391.506	407.019	31.520	229.377	85.052	910.639	209.048	97.667	492.621	169.181	98.367	70.301	128.846	153.547	33.495	271.868	53.919	30.978	384.067	105.531	30.685
233	2.32000	246.456	228.937	1710.615	188.362	430.799	1422.161	166.696	533.120	1076.044	251.828	552.269	827.522	179.450	71.372	1400.049	156.148	-6.080	1057.133	238.244	-21.661	800.028	228.645	440.186	892.804	191.157	416.549	487.146	184.209	425.683	74.729	138.720	372.512	33.964	285.267	467.786	25.619	391.468	407.116	31.517	229.462	85.014	910.658	209.157	97.646	492.609	168.791	98.455	70.230	128.661	153.631	33.368	271.811	53.919	30.869	383.782	105.906	30.530
234	2.33000	246.098	228.880	1710.641	188.180	430.782	1422.197	166.616	533.188	1076.084	251.701	552.359	827.541	179.272	71.387	1399.980	156.192	-5.998	1057.088	238.345	-21.612	799.928	228.741	440.149	892.780	190.971	416.378	487.035	184.133	425.693	74.733	138.735	372.502	33.968	285.276	467.731	25.503	391.458	407.264	31.548	229.515	85.040	910.663	209.039	97.669	492.601	168.996	98.298	70.195	127.996	153.400	33.827	271.920	53.836	30.567	382.358	105.914	29.302
235	2.34000	245.767	228.859	1710.698	188.032	430.799	1422.159	166.613	533.334	1076.173	251.798	552.526	827.600	179.125	71.333	1399.986	155.905	-6.154	1057.072	238.373	-21.715	799.955	228.793	440.175	892.866	191.249	416.319	487.067	184.193	425.718	74.688	138.748	372.490	33.913	285.193	467.818	25.637	391.775	406.995	31.511	229.457	85.070	910.684	209.093	97.680	492.608	168.859	98.512	70.144	128.787	153.586	33.540	271.909	53.924	30.808	383.541	105.509	30.519
236	2.35000	245.488	228.845	1710.671	187.825	430.753	1422.181	166.585	533.355	1076.158	251.712	552.692	827.659	178.959	71.340	1399.934	156.090	-5.930	1057.078	238.335	-21.810	799.875	228.938	440.158	892.772	191.341	416.443	487.123	184.200	425.686	74.752	138.727	372.525	33.947	285.240	467.671	25.596	391.208	407.195	31.253	229.437	85.030	910.739	209.152	97.725	492.637	169.097	98.542	70.112	128.306	153.469	33.721	271.953	53.980	30.795	384.280	105.594	30.676
237	2.36000	245.227	228.748	1710.692	187.642	430.693	1422.144	166.388	533.397	1076.211	251.840	552.795	827.728	178.835	71.290	1399.990	155.954	-6.078	1057.092	238.711	-21.681	799.840	229.058	440.135	892.762	191.294	416.556	487.063	184.212	425.643	74.715	138.781	372.495	33.930	285.263	467.688	25.616	391.436	407.013	31.356	229.393	85.041	910.735	209.175	97.710	492.634	168.732	98.409	70.260	128.350	153.453	33.689	271.946	53.830	30.696	384.370	105.377	30.921
238	2.37000	244.950	228.689	1710.725	187.505	430.703	1422.101	166.441	533.506	1076.157	251.819	552.950	827.830	178.683	71.317	1399.911	155.953	-6.083	1056.872	238.364	-21.870	799.909	229.195	440.142	892.747	191.425	416.564	487.085	184.213	425.653	74.751	138.767	372.523	33.984	285.215	467.796	25.586	391.505	406.976	31.260	229.349	85.072	910.810	209.085	97.813	492.648	168.822	98.499	70.237	128.660	153.513	33.503	271.889	53.882	30.793	382.247	105.652	29.319
239	2.38000	244.561	228.587	1710.738	187.199	430.682	1422.159	166.260	533.518	1076.181	252.058	553.095	827.883	178.557	71.268	1399.927	155.963	-6.092	1056.994	238.385	-21.812	799.865	229.182	440.176	892.709	191.430	416.435	487.100	184.115	425.649	74.766	138.772	372.496	33.974	285.262	467.697	25.601	391.461	407.057	31.311	229.293	85.098	910.737	209.025	97.858	492.582	169.001	98.425	70.501	128.433	153.512	33.578	271.883	54.039	30.689	382.368	105.916	29.212
240	2.39000	244.248	228.462	1710.745	187.010	430.655	1422.142	166.210	533.566	1076.180	252.124	553.166	827.958	178.404	71.248	1399.908	155.905	-6.195	1057.035	238.580	-21.795	799.751	229.283	440.173	892.724	191.596	416.577	487.028	184.222	425.662	74.733	138.838	372.517	33.857	285.225	467.781	25.595	391.291	407.079	31.221	229.346	85.124	910.757	208.987	97.886	492.656	169.063	98.502	70.245	128.460	153.565	33.547	271.997	53.861	30.762	384.394	105.289	30.923
241	2.40000	243.977	228.345	1710.724	186.871	430.617	1422.124	166.218	533.599	1076.127	252.193	553.355	828.039	178.295	71.243	1399.913	155.802	-6.252	1056.998	238.349	-21.969	799.858	229.389	440.198	892.703	191.604	416.523	487.015	184.273	425.731	74.709	138.720	372.483	34.020	285.207	467.752	25.636	391.605	406.838	31.452	229.279	85.175	910.887	209.030	97.903	492.653	169.355	98.964	69.781	128.188	153.535	33.780	271.962	53.920	30.827	383.965	105.752	30.747
242	2.41000	243.606	228.263	1710.741	186.586	430.650	1422.070	166.138	533.576	1076.147	252.273	553.491	828.069	178.213	71.225	1399.919	156.049	-6.256	1056.933	238.206	-22.072	799.832	229.538	440.282	892.690	191.649	416.503	487.023	184.177	425.678	74.800	138.731	372.501	33.929	285.298	467.692	25.617	391.629	407.026	31.357	229.195	85.166	910.770	209.006	97.924	492.601	169.170	98.698	69.688	128.465	153.552	33.586	271.934	53.918	30.780	384.019	105.599	30.912
243	2.42000	243.321	228.195	1710.739	186.387	430.557	1422.018	166.190	533.868	1076.141	252.304	553.596	828.148	178.094	71.163	1399.927	156.058	-6.326	1057.066	238.173	-22.132	799.863	229.556	440.210	892.649	191.562	416.540	487.065	184.286	425.705	74.667	138.752	372.571	33.974	285.305	467.644	25.578	391.367	407.105	31.214	229.113	85.126	910.796	209.050	97.971	492.633	169.154	98.906	69.745	128.398	153.482	33.820	272.149	53.897	30.798	382.729	105.664	29.792
244	2.43000	243.092	228.145	1710.742	186.194	430.585	1422.007	166.156	533.927	1076.111	252.555	553.639	828.072	178.053	71.100	1399.904	156.051	-6.437	1057.128	238.023	-22.273	799.946	229.647	440.252	892.695	191.699	416.624	487.036	184.256	425.707	74.759	138.743	372.545	33.953	285.246	467.747	25.593	391.493	407.074	31.564	229.043	85.181	910.772	208.996	97.973	492.623	169.616	98.879	69.865	128.602	153.604	33.357	272.043	54.010	30.859	382.244	105.701	29.231
245	2.44000	242.613	228.021	1710.713	185.945	430.518	1422.010	166.170	533.719	1076.126	252.680	553.743	828.108	178.007	71.094	1399.925	155.943	-6.558	1057.151	238.078	-22.428	799.863	229.644	440.277	892.732	191.586	416.521	487.045	184.265	425.746	74.720	138.708	372.500	34.061	285.303	467.733	25.582	391.070	406.903	31.041	229.040	85.174	910.781	209.066	97.933	492.654	169.292	98.897	69.808	128.206	153.452	33.548	271.926	53.940	30.835	384.483	105.349	30.888
246	2.45000	242.243	227.991	1710.753	185.859	430.482	1421.955	166.181	533.757	1076.048	252.813	553.834	828.118	177.995	70.948	1399.938	156.081	-6.597	1057.156	238.122	-22.412	799.870	229.718	440.254	892.608	191.787	416.606	487.057	184.253	425.763	74.693	138.788	372.512	33.885	285.285	467.656	25.638	391.393	407.010	31.508	228.955	85.234	910.830	208.971	98.050	492.603	169.190	98.845	70.179	128.740	153.760	33.326	271.946	53.919	30.896	382.451	105.665	29.464
247	2.46000	241.972	227.905	1710.749	185.648	430.429	1421.940	166.190	533.804	1076.059	252.965	553.828	828.180	177.944	70.950	1399.905	156.079	-6.541	1057.117	238.153	-22.477	799.792	229.692	440.291	892.662	191.799	416.660	487.066	184.245	425.733	74.704	138.723	372.522	33.993	285.286	467.674	25.554	391.472	407.118	31.468	228.942	85.205	910.707	209.026	98.009	492.649	169.187	98.927	69.763	128.505	153.649	33.525	271.933	53.918	30.701	382.160	105.666	29.342
248	2.47000	241.701	227.851	1710.731	185.450	430.391	1421.942	166.204	533.758	1076.099	253.026	553.922	828.218	177.870	70.865	1399.923	155.928	-6.703	1057.057	238.222	-22.565	799.779	229.676	440.306	892.685	191.835	416.522	486.928	184.282	425.744	74.699	138.766	372.541	33.945	285.239	467.733	25.628	391.541	406.851	31.517	228.852	85.185	910.840	208.930	98.087	492.613	169.423	98.682	69.841	128.400	153.580	33.710	271.831	53.858	30.729	384.554	105.404	31.056
249	2.48000	241.312	227.735	1710.754	185.341	430.296	1421.934	166.161	533.735	1076.065	253.289	553.960	828.152	177.850	70.824	1399.938	155.748	-6.809	1057.080	238.148	-22.666	799.877	229.687	440.344	892.660	191.741	416.746	487.111	184.206	425.758	74.741	138.761	372.532	33.945	285.261	467.740	25.623	391.555	406.932	31.524	228.743	85.273	910.834	208.910	98.113	492.589	169.353	98.952	69.858	128.357	153.517	33.669	271.847	53.965	30.861	383.991	105.688	30.992
250	2.49000	240.980	227.694	1710.787	185.181	430.247	1421.978	166.183	533.664	1076.094	253.452	553.903	828.308	177.758	70.727	1399.915	155.920	-6.631	1057.121	238.143	-22.776	799.827	229.640	440.308	892.690	191.898	416.699	486.949	184.232	425.722	74.684	138.711	372.523	33.938	285.272	467.653	25.664	391.479	406.941	31.298	228.663	85.236	910.873	208.960	98.095	492.595	169.369	98.961	69.938	128.473	153.569	33.517	271.892	53.961	30.669	382.186	105.641	29.182
251	2.50000	240.689	227.579	1710.774	185.057	430.183	1421.991	166.174	533.666	1076.069	253.445	553.956	828.404	177.697	70.699	1399.881	155.797	-6.744	1056.985	238.173	-22.897	799.833	229.641	440.387	892.695	191.803	416.723	487.076	184.282	425.730	74.727	138.695	372.574	33.970	285.240	467.705	25.678	391.515	406.874	31.283	228.690	85.257	910.820	208.931	98.108	492.617	168.987	98.766	70.045	128.242	153.609	33.700	271.921	54.049	30.711	382.026	105.755	28.885
252	2.51000	240.360	227.437	1710.797	185.004	430.110	1422.001	166.252	533.592	1076.086	253.663	553.897	828.411	177.593	70.624	1399.900	155.532	-6.791	1057.061	238.064	-23.087	799.960	229.649	440.385	892.748	191.798	416.759	487.100	184.301	425.722	74.710	138.761	372.484	33.935	285.282	467.718	25.585	391.435	407.007	31.449	228.604	85.327	910.888	208.871	98.132	492.672	169.322	98.772	70.002	128.281	153.427	33.713	271.868	54.055	30.760	382.653	105.666	29.666
253	2.52000	239.985	227.287	1710.863	184.890	430.020	1421.969	166.203	533.550	1076.064	253.844	553.787	828.380	177.535	70.550	1399.923	155.701	-6.795	1057.093	238.246	-23.104	799.944	229.512	440.332	892.701	191.896	416.705	487.074	184.262	425.733	74.700	138.689	372.459	33.959	285.255	467.710	25.583	391.516	406.797	31.036	228.468	85.283	910.834	208.808	98.123	492.697	169.290	99.001	69.864	128.224	153.372	33.709	271.801	54.091	30.722	382.525	105.596	29.621
254	2.53000	239.958	227.270	1710.849	184.768	429.975	1422.050	166.298	533.420	1076.108	254.005	553.748	828.582	177.430	70.496	1399.909	155.461	-6.944	1057.085	238.145	-23.315	800.044	229.524	440.385	892.737	191.794	416.688	487.113	184.296	425.764	74.701	138.707	372.525	33.951	285.198	467.784	25.622	391.540	406.979	31.386	228.427	85.276	910.873	208.800	98.152	492.622	169.407	98.636	69.820	128.171	153.440	33.700	271.814	54.055	30.740	382.210	105.649	29.269
255	2.54000	239.887	227.224	1710.869	184.749	429.897	1422.074	166.330	533.333	1076.139	254.113	553.602	828.612	177.393	70.424	1399.920	155.621	-6.844	1057.154	238.320	-23.369	800.067	229.460	440.370	892.730	191.750	416.691	487.067	184.383	425.769	74.696	138.680	372.515	33.946	285.253	467.674	25.637	391.477	406.982	31.428	228.397	85.295	910.860	208.762	98.115	492.667	169.214	98.737	70.030	128.216	153.462	33.743	271.705	54.071	30.754	382.235	105.612	29.153
256	2.55000	239.645	227.085	1710.875	184.631	429.795	1422.060	166.341	533.224	1076.065	254.256	553.455	828.619	177.214	70.357	1399.865	155.683	-6.977	1057.056	238.523	-23.496	799.995	229.464	440.408	892.780	191.826	416.659	487.059	184.326	425.730	74.716	138.759	372.534	33.932	285.164	467.746	25.628	391.613	406.964	31.333	228.237	85.292	910.897	208.859	98.103	492.649	169.260	98.908	69.808	128.374	153.515	33.653	271.916	53.997	30.844	382.321	105.381	29.456
257	2.56000	239.502	227.020	1710.884	184.654	429.785	1422.100	166.378	533.214	1076.149	254.270	553.290	828.568	177.069	70.391	1399.880	155.442	-6.960	1057.049	238.681	-23.468	799.983	229.403	440.342	892.747	191.973	416.815	487.030	184.329	425.818	74.730	138.706	372.422	33.889	285.300	467.627	25.640	391.318	407.063	31.346	228.150	85.266	910.861	208.723	98.104	492.642	169.032	98.699	69.880	128.487	153.635	33.525	271.749	53.942	30.688	382.219	105.764	29.143
258	2.57000	239.392	226.896	1710.936	184.572	429.739	1422.127	166.355	533.101	1076.119	254.378	553.237	828.582	176.944	70.305	1399.886	155.603	-7.102	1057.074	238.662	-23.679	800.060	229.368	440.349	892.782	191.895	416.675	486.905	184.371	425.796	74.636	138.675	372.539	33.934	285.278	467.684	25.648	391.139	407.073	31.181	228.148	85.288	910.850	208.726	98.064	492.599	169.157	98.850	69.761	128.446	153.566	33.657	271.868	53.916	30.963	382.198	105.670	29.089
259	2.58000	239.328	226.840	1710.941	184.482	429.674	1422.125	166.558	533.208	1076.104	254.337	553.135	828.591	176.836	70.238	1399.874	155.620	-7.094	1057.039	238.780	-23.625	800.034	229.264	440.307	892.786	191.939	416.786	487.111	184.355	425.814	74.678	138.654	372.558	33.976	285.183	467.780	25.610	391.749	406.945	31.580	228.060	85.284	910.831	208.685	98.052	492.649	169.284	98.739	69.967	128.587	153.673	33.426	271.759	53.953	30.693	382.129	105.635	29.576
260	2.59000	239.188	226.728	1710.909	184.463	429.627	1422.106	166.522	533.036	1076.083	254.397	552.977	828.603	176.709	70.199	1399.890	155.476	-7.314	1057.044	238.944	-23.692	800.020	229.304	440.346	892.840	191.874	416.640	487.040	184.319	425.731	74.692	138.750	372.499	33.898	285.269	467.699	25.672	391.417	406.939	31.353	227.938	85.235	910.850	208.738	97.994	492.628	169.127	98.790	69.792	128.653	153.834	33.417	271.871	53.951	30.655	381.730	105.895	28.764
261	2.60000	239.115	226.609	1710.886	184.430	429.563	1422.127	166.647	533.011	1076.099	254.339	552.905	828.625	176.585	70.159	1399.900	155.484	-7.377	1057.053	239.045	-23.726	800.018	229.263	440.368	892.812	192.033	416.826	486.972	184.317	425.800	74.673	138.718	372.510	33.920	285.254	467.658	25.622	391.469	407.013	31.463	227.846	85.203	910.811	208.693	97.996	492.648	169.199	98.871	69.898	128.677	153.761	33.422	271.800	53.971	30.842	382.508	105.824	29.390
262	2.61000	239.079	226.548	1710.908	184.404	429.507	1422.116	166.549	532.852	1076.059	254.375	552.839	828.621	176.403	70.115	1399.906	155.519	-7.305	1056.994	239.043	-23.828	800.085	229.255	440.293	892.862	191.910	416.694	487.031	184.379	425.814	74.703	138.712	372.530	33.902	285.274	467.641	25.536	391.375	407.068	31.338	227.772	85.189	910.869	208.575	98.089	492.586	169.243	98.764	69.942	128.292	153.498	33.697	271.812	54.075	30.692	382.505	105.742	29.484
263	2.62000	239.052	226.548	1710.876	184.364	429.450	1422.060	166.575	532.826	1076.063	254.457	552.568	828.561	176.341	70.069	1399.895	155.480	-7.351	1056.973	239.208	-23.893	800.095	229.207	440.261	892.853	191.848	416.715	487.021	184.344	425.802	74.735	138.674	372.557	33.943	285.268	467.648	25.616	391.241	407.014	31.300	227.686	85.138	910.819	208.616	97.953	492.628	169.255	98.854	69.767	128.536	153.662	33.402	271.987	53.984	30.683	381.963	105.587	29.055
264	2.63000	238.930	226.349	1710.911	184.391	429.405	1422.083	166.608	532.744	1076.036	254.536	552.326	828.529	176.200	69.981	1399.901	155.413	-7.406	1056.973	239.388	-23.851	800.046	229.174	440.264	892.829	191.893	416.676	486.962	184.397	425.805	74.654	138.704	372.515	33.909	285.259	467.645	25.678	391.430	407.027	31.414	227.639	85.101	910.862	208.451	97.988	492.558	169.058	98.762	70.022	128.357	153.482	33.665	271.936	53.940	30.752	381.918	105.733	29.313
265	2.64000	238.691	226.266	1710.884	184.287	429.351	1422.029	166.465	532.604	1076.022	254.386	552.276	828.629	176.069	69.978	1399.911	155.424	-7.384	1056.966	239.070	-24.083	800.135	229.165	440.281	892.862	191.914	416.671	486.989	184.334	425.853	74.702	138.770	372.518	33.916	285.222	467.687	25.630	391.427	406.870	31.310	227.505	85.064	910.838	208.460	97.974	492.615	169.101	98.839	70.047	128.651	153.631	33.476	271.792	53.897	30.721	382.074	105.521	29.133
266	2.65000	238.727	226.264	1710.840	184.260	429.340	1422.057	166.505	532.477	1076.043	254.451	552.217	828.569	175.995	69.934	1399.857	155.451	-7.239	1056.905	239.485	-23.976	800.081	229.183	440.212	892.832	191.927	416.742	486.972	184.335	425.800	74.746	138.675	372.549	33.893	285.258	467.673	25.630	391.715	406.788	31.521	227.406	85.053	910.874	208.446	97.946	492.699	169.159	98.830	69.749	128.519	153.601	33.480	271.827	53.950	30.767	382.866	104.854	30.075
267	2.66000	238.710	226.192	1710.878	184.274	429.263	1422.046	166.487	532.477	1075.985	254.482	552.131	828.459	175.917	69.886	1399.881	155.411	-7.421	1056.993	239.641	-24.002	800.037	229.129	440.209	892.871	192.025	416.677	486.990	184.352	425.776	74.738	138.656	372.559	33.918	285.257	467.659	25.698	391.553	406.855	31.301	227.286	84.999	910.934	208.476	97.932	492.608	169.189	98.728	69.954	128.528	153.618	33.404	271.768	53.936	30.807	382.258	105.561	29.899
268	2.67000	238.464	226.064	1710.957	184.152	429.172	1422.023	166.469	532.376	1075.921	254.362	552.017	828.416	175.819	69.847	1399.859	155.206	-7.458	1057.003	239.415	-24.059	800.076	229.167	440.178	892.828	191.820	416.644	487.062	184.362	425.827	74.732	138.697	372.551	33.887	285.308	467.612	25.555	391.099	406.889	30.979	227.184	84.979	910.872	208.538	97.832	492.647	169.216	98.873	69.913	128.020	153.342	33.784	271.878	54.000	30.862	382.439	105.830	29.353
269	2.68000	238.435	226.039	1710.905	184.167	429.127	1422.004	166.415	532.297	1075.964	254.316	551.873	828.473	175.712	69.776	1399.875	155.205	-7.501	1057.063	239.487	-24.156	800.158	229.260	440.068	892.860	191.967	416.780	487.050	184.427	425.792	74.717	138.665	372.531	33.940	285.280	467.617	25.597	391.560	406.911	31.408	227.072	84.956	910.922	208.410	97.819	492.620	168.992	98.698	69.892	128.272	153.491	33.676	271.709	54.071	30.807	382.218	105.425	29.494
270	2.69000	238.318	226.002	1710.936	184.153	429.080	1422.006	166.388	532.257	1075.922	254.311	551.714	828.444	175.593	69.780	1399.863	155.005	-7.680	1057.109	239.355	-24.324	800.166	229.119	440.122	892.847	192.017	416.566	486.974	184.367	425.787	74.750	138.669	372.555	33.917	285.255	467.643	25.655	391.701	406.771	31.509	227.023	84.939	910.848	208.426	97.756	492.676	169.258	98.816	69.896	128.648	153.741	33.408	271.880	53.918	30.587	382.424	105.730	29.388
271	2.70000	238.308	225.957	1710.911	184.085	429.066	1422.038	166.212	532.130	1075.947	254.181	551.664	828.378	175.564	69.746	1399.874	155.034	-7.475	1057.139	239.481	-24.292	800.160	229.201	440.032	892.793	191.982	416.732	486.945	184.385	425.811	74.703	138.685	372.575	33.917	285.237	467.655	25.708	391.506	406.922	31.229	226.885	84.838	910.913	208.423	97.791	492.642	169.032	98.815	69.770	128.483	153.491	33.596	271.839	53.806	30.749	382.113	105.623	29.696
272	2.71000	238.123	225.882	1710.900	184.084	428.996	1421.986	166.204	532.142	1075.934	253.998	551.630	828.467	175.533	69.703	1399.873	154.777	-7.652	1057.065	239.392	-24.419	800.139	229.115	439.985	892.843	191.993	416.600	487.047	184.392	425.831	74.712	138.705	372.516	33.864	285.106	467.624	25.606	391.319	406.974	31.328	226.751	84.757	910.897	208.434	97.667	492.675	168.976	98.683	69.753	128.409	153.623	33.409	271.644	53.943	30.834	382.185	105.405	29.215
273	2.72000	238.138	225.866	1710.918	184.120	428.954	1422.020	166.135	532.081	1075.931	254.066	551.508	828.342	175.444	69.634	1399.844	155.084	-7.688	1057.039	239.603	-24.371	800.037	229.212	439.857	892.792	191.978	416.724	487.056	184.454	425.814	74.700	138.706	372.480	33.920	285.225	467.619	25.683	391.265	407.042	31.449	226.647	84.751	910.899	208.364	97.623	492.689	169.245	98.863	69.607	128.498	153.708	33.492	271.693	54.018	30.818	382.340	105.608	29.480
274	2.73000	237.892	225.789	1710.981	184.095	428.958	1421.982	166.160	532.016	1075.921	254.000	551.446	828.384	175.381	69.624	1399.873	154.857	-7.738	1057.104	239.391	-24.485	800.201	229.207	439.880	892.784	191.954	416.570	487.076	184.443	425.830	74.710	138.735	372.538	33.908	285.283	467.569	25.641	391.590	406.828	31.585	226.630	84.628	910.909	208.454	97.542	492.679	169.223	98.751	69.749	128.314	153.518	33.444	271.729	53.974	30.824	382.530	105.603	29.661
275	2.74000	237.929	225.824	1710.950	184.114	428.904	1421.949	166.115	531.910	1075.881	253.869	551.327	828.394	175.345	69.570	1399.852	154.743	-7.602	1057.011	239.608	-24.421	800.113	229.238	439.849	892.814	192.067	416.538	486.940	184.431	425.813	74.759	138.713	372.516	33.874	285.216	467.629	25.666	391.497	406.799	31.360	226.567	84.594	910.899	208.357	97.519	492.670	169.159	98.783	69.693	128.393	153.403	33.600	271.796	53.948	30.820	382.276	105.543	29.383
276	2.75000	237.956	225.846	1710.991	184.105	428.889	1421.976	166.077	531.913	1075.849	253.802	551.193	828.227	175.255	69.550	1399.835	154.906	-7.807	1057.000	239.519	-24.518	800.060	229.093	439.713	892.820	192.082	416.702	487.104	184.391	425.821	74.788	138.783	372.555	33.782	285.235	467.661	25.595	391.408	406.884	31.511	226.458	84.474	910.890	208.364	97.460	492.656	168.703	98.622	69.872	128.304	153.771	33.511	271.831	53.875	30.740	382.172	105.490	29.313
277	2.76000	237.842	225.795	1711.005	184.174	428.880	1421.898	166.091	531.839	1075.827	253.734	551.141	828.333	175.237	69.517	1399.842	154.672	-8.105	1057.074	239.351	-24.742	800.083	229.095	439.687	892.839	191.909	416.406	487.081	184.417	425.795	74.677	138.701	372.522	33.869	285.290	467.610	25.653	391.377	406.901	31.413	226.429	84.442	910.914	208.227	97.435	492.692	169.215	98.759	69.783	128.313	153.420	33.669	271.725	53.985	30.775	382.454	105.596	29.623
278	2.77000	237.797	225.780	1710.974	184.146	428.772	1421.901	166.008	531.779	1075.772	253.798	551.088	828.180	175.178	69.469	1399.802	154.560	-7.975	1057.074	239.322	-24.708	800.069	229.085	439.582	892.756	191.998	416.402	486.923	184.348	425.816	74.763	138.743	372.598	33.885	285.280	467.594	25.683	391.502	406.912	31.446	226.419	84.369	910.854	208.236	97.374	492.687	169.102	98.738	69.659	128.661	153.665	33.355	271.767	53.878	30.675	382.541	105.552	29.794
